字段名,重复值,开始时间,结束时间,持续长度
ACTIVE_POWER_STATION,0.0,2024-01-10 22:22:00,2024-01-10 22:27:00,6
ACTIVE_POWER_STATION,0.0,2024-01-12 07:29:00,2024-01-12 07:33:00,5
ACTIVE_POWER_STATION,0.0,2024-01-12 08:36:00,2024-01-12 08:45:00,10
ACTIVE_POWER_STATION,0.0,2024-01-13 02:45:00,2024-01-13 02:48:00,4
ACTIVE_POWER_STATION,0.0,2024-01-13 06:51:00,2024-01-13 06:54:00,4
ACTIVE_POWER_STATION,0.0,2024-01-13 06:56:00,2024-01-13 07:00:00,5
ACTIVE_POWER_STATION,0.0,2024-01-13 10:40:00,2024-01-13 10:46:00,7
ACTIVE_POWER_STATION,287.1995,2024-01-14 02:01:00,2024-01-14 02:04:00,4
ACTIVE_POWER_STATION,287.10272,2024-01-14 02:07:00,2024-01-14 02:10:00,4
ACTIVE_POWER_STATION,287.00516,2024-01-14 02:41:00,2024-01-14 02:46:00,6
ACTIVE_POWER_STATION,287.45377,2024-01-14 03:17:00,2024-01-14 03:21:00,5
ACTIVE_POWER_STATION,0.0,2024-01-15 17:51:00,2024-01-15 17:56:00,6
ACTIVE_POWER_STATION,0.0,2024-01-15 19:37:00,2024-01-15 19:42:00,6
ACTIVE_POWER_STATION,283.31158,2024-01-18 14:32:00,2024-01-18 14:35:00,4
ACTIVE_POWER_STATION,0.0,2024-01-25 11:22:00,2024-01-25 11:26:00,5
ACTIVE_POWER_STATION,0.0,2024-01-25 13:14:00,2024-01-25 14:19:00,66
ACTIVE_POWER_STATION,0.0,2024-01-25 14:21:00,2024-01-25 14:24:00,4
ACTIVE_POWER_STATION,0.0,2024-01-25 14:26:00,2024-01-25 14:55:00,30
ACTIVE_POWER_STATION,0.0,2024-01-25 14:57:00,2024-01-25 15:06:00,10
ACTIVE_POWER_STATION,0.0,2024-01-25 15:11:00,2024-01-25 15:16:00,6
ACTIVE_POWER_STATION,0.0,2024-01-26 05:04:00,2024-01-26 05:07:00,4
ACTIVE_POWER_STATION,0.0,2024-01-26 09:10:00,2024-01-26 10:07:00,58
ACTIVE_POWER_STATION,0.0,2024-01-26 10:09:00,2024-01-26 10:16:00,8
ACTIVE_POWER_STATION,0.0,2024-01-26 10:19:00,2024-01-26 10:23:00,5
ACTIVE_POWER_STATION,0.0,2024-01-26 10:26:00,2024-01-26 10:38:00,13
ACTIVE_POWER_STATION,0.0,2024-01-26 10:40:00,2024-01-26 11:10:00,30
ACTIVE_POWER_STATION,0.0,2024-01-26 11:12:00,2024-01-26 11:18:00,7
ACTIVE_POWER_STATION,0.0,2024-01-26 11:20:00,2024-01-26 11:23:00,4
ACTIVE_POWER_STATION,0.0,2024-01-26 11:27:00,2024-01-26 12:37:00,71
ACTIVE_POWER_STATION,0.0,2024-01-26 12:39:00,2024-01-26 12:58:00,20
ACTIVE_POWER_STATION,0.0,2024-01-26 13:00:00,2024-01-26 14:05:00,66
ACTIVE_POWER_STATION,0.0,2024-01-26 14:07:00,2024-01-26 14:22:00,16
ACTIVE_POWER_STATION,0.0,2024-01-26 14:28:00,2024-01-26 14:31:00,4
ACTIVE_POWER_STATION,0.0,2024-01-27 08:38:00,2024-01-27 08:42:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 08:53:00,2024-01-27 09:06:00,14
ACTIVE_POWER_STATION,0.0,2024-01-27 09:10:00,2024-01-27 09:15:00,6
ACTIVE_POWER_STATION,0.0,2024-01-27 09:20:00,2024-01-27 09:36:00,17
ACTIVE_POWER_STATION,0.0,2024-01-27 09:38:00,2024-01-27 09:42:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 09:44:00,2024-01-27 09:51:00,8
ACTIVE_POWER_STATION,0.0,2024-01-27 09:53:00,2024-01-27 10:05:00,13
ACTIVE_POWER_STATION,0.0,2024-01-27 10:13:00,2024-01-27 10:17:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 10:19:00,2024-01-27 10:28:00,10
ACTIVE_POWER_STATION,0.0,2024-01-27 10:30:00,2024-01-27 10:34:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 10:36:00,2024-01-27 10:39:00,4
ACTIVE_POWER_STATION,0.0,2024-01-27 10:59:00,2024-01-27 11:03:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 11:06:00,2024-01-27 11:10:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 11:21:00,2024-01-27 11:29:00,9
ACTIVE_POWER_STATION,0.0,2024-01-27 11:31:00,2024-01-27 11:34:00,4
ACTIVE_POWER_STATION,0.0,2024-01-27 11:38:00,2024-01-27 11:43:00,6
ACTIVE_POWER_STATION,0.0,2024-01-27 11:47:00,2024-01-27 11:50:00,4
ACTIVE_POWER_STATION,0.0,2024-01-27 11:54:00,2024-01-27 11:58:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 12:18:00,2024-01-27 12:22:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 12:29:00,2024-01-27 12:35:00,7
ACTIVE_POWER_STATION,0.0,2024-01-27 12:42:00,2024-01-27 12:46:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 12:54:00,2024-01-27 13:01:00,8
ACTIVE_POWER_STATION,0.0,2024-01-27 13:03:00,2024-01-27 14:57:00,115
ACTIVE_POWER_STATION,0.0,2024-01-27 14:59:00,2024-01-27 15:07:00,9
ACTIVE_POWER_STATION,0.0,2024-01-27 15:09:00,2024-01-27 15:13:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 15:15:00,2024-01-27 15:19:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 22:20:00,2024-01-27 22:24:00,5
ACTIVE_POWER_STATION,0.0,2024-01-27 22:29:00,2024-01-27 22:32:00,4
ACTIVE_POWER_STATION,0.0,2024-01-27 23:32:00,2024-01-27 23:35:00,4
ACTIVE_POWER_STATION,0.0,2024-01-28 03:08:00,2024-01-28 03:17:00,10
ACTIVE_POWER_STATION,0.0,2024-01-28 03:39:00,2024-01-28 03:45:00,7
ACTIVE_POWER_STATION,0.0,2024-01-28 03:49:00,2024-01-28 03:53:00,5
ACTIVE_POWER_STATION,0.0,2024-01-28 04:01:00,2024-01-28 04:07:00,7
ACTIVE_POWER_STATION,0.0,2024-01-28 04:09:00,2024-01-28 04:17:00,9
ACTIVE_POWER_STATION,0.0,2024-01-28 04:21:00,2024-01-28 04:30:00,10
ACTIVE_POWER_STATION,0.0,2024-01-28 04:40:00,2024-01-28 04:43:00,4
ACTIVE_POWER_STATION,0.0,2024-01-28 09:14:00,2024-01-28 09:24:00,11
ACTIVE_POWER_STATION,0.0,2024-01-28 09:26:00,2024-01-28 09:31:00,6
ACTIVE_POWER_STATION,0.0,2024-01-28 09:33:00,2024-01-28 15:07:00,335
ACTIVE_POWER_STATION,0.0,2024-01-28 15:14:00,2024-01-28 15:17:00,4
ACTIVE_POWER_STATION,0.0,2024-01-28 15:19:00,2024-01-28 15:25:00,7
ACTIVE_POWER_STATION,0.0,2024-01-28 15:30:00,2024-01-28 15:35:00,6
ACTIVE_POWER_STATION,0.0,2024-01-29 00:10:00,2024-01-29 00:13:00,4
ACTIVE_POWER_STATION,0.0,2024-01-29 08:22:00,2024-01-29 08:26:00,5
ACTIVE_POWER_STATION,0.0,2024-01-29 09:20:00,2024-01-29 09:26:00,7
ACTIVE_POWER_STATION,0.0,2024-01-29 09:37:00,2024-01-29 09:42:00,6
ACTIVE_POWER_STATION,0.0,2024-01-29 09:48:00,2024-01-29 09:51:00,4
ACTIVE_POWER_STATION,0.0,2024-01-29 09:57:00,2024-01-29 10:01:00,5
ACTIVE_POWER_STATION,0.0,2024-01-29 10:06:00,2024-01-29 10:10:00,5
ACTIVE_POWER_STATION,0.0,2024-01-29 10:12:00,2024-01-29 10:15:00,4
ACTIVE_POWER_STATION,0.0,2024-01-29 10:17:00,2024-01-29 10:28:00,12
ACTIVE_POWER_STATION,0.0,2024-01-29 10:47:00,2024-01-29 12:26:00,100
ACTIVE_POWER_STATION,0.0,2024-01-29 12:28:00,2024-01-30 17:49:00,1762
ACTIVE_POWER_STATION,0.0,2024-01-30 17:51:00,2024-01-30 17:55:00,5
ACTIVE_POWER_STATION,0.0,2024-01-30 17:57:00,2024-01-30 18:04:00,8
ACTIVE_POWER_STATION,0.0,2024-01-30 18:09:00,2024-01-30 18:21:00,13
ACTIVE_POWER_STATION,0.0,2024-01-30 18:23:00,2024-01-30 18:38:00,16
ACTIVE_POWER_STATION,0.0,2024-01-30 18:40:00,2024-01-30 18:43:00,4
ACTIVE_POWER_STATION,0.0,2024-01-30 18:46:00,2024-01-30 18:51:00,6
ACTIVE_POWER_STATION,0.0,2024-01-30 18:58:00,2024-01-30 19:02:00,5
ACTIVE_POWER_STATION,0.0,2024-01-30 20:08:00,2024-01-30 20:12:00,5
ACTIVE_POWER_STATION,0.0,2024-01-31 05:54:00,2024-01-31 05:58:00,5
ACTIVE_POWER_STATION,0.0,2024-01-31 06:14:00,2024-01-31 06:17:00,4
ACTIVE_POWER_STATION,0.0,2024-01-31 18:21:00,2024-01-31 18:24:00,4
ACTIVE_POWER_STATION,0.0,2024-01-31 18:33:00,2024-01-31 18:36:00,4
ACTIVE_POWER_STATION,0.0,2024-01-31 18:38:00,2024-01-31 18:48:00,11
ACTIVE_POWER_STATION,0.0,2024-01-31 18:52:00,2024-01-31 18:58:00,7
ACTIVE_POWER_STATION,0.0,2024-01-31 19:01:00,2024-02-01 10:06:00,906
ACTIVE_POWER_STATION,0.0,2024-02-01 10:08:00,2024-02-01 10:22:00,15
ACTIVE_POWER_STATION,0.0,2024-02-01 10:24:00,2024-02-01 12:02:00,99
ACTIVE_POWER_STATION,0.0,2024-02-01 12:04:00,2024-02-01 12:13:00,10
ACTIVE_POWER_STATION,0.0,2024-02-01 12:15:00,2024-02-01 12:32:00,18
ACTIVE_POWER_STATION,0.0,2024-02-01 12:34:00,2024-02-01 13:47:00,74
ACTIVE_POWER_STATION,0.0,2024-02-01 13:49:00,2024-02-01 15:06:00,78
ACTIVE_POWER_STATION,0.0,2024-02-01 15:08:00,2024-02-01 23:29:00,502
ACTIVE_POWER_STATION,0.0,2024-02-01 23:31:00,2024-02-02 04:02:00,272
ACTIVE_POWER_STATION,0.0,2024-02-02 04:04:00,2024-02-02 07:37:00,214
ACTIVE_POWER_STATION,0.0,2024-02-02 07:39:00,2024-02-02 16:35:00,537
ACTIVE_POWER_STATION,0.0,2024-02-09 07:17:00,2024-02-09 07:22:00,6
ACTIVE_POWER_STATION,0.0,2024-02-09 08:10:00,2024-02-09 08:15:00,6
ACTIVE_POWER_STATION,0.0,2024-02-09 12:36:00,2024-02-09 12:44:00,9
ACTIVE_POWER_STATION,0.0,2024-02-09 14:28:00,2024-02-09 14:42:00,15
ACTIVE_POWER_STATION,0.0,2024-02-09 15:40:00,2024-02-09 15:44:00,5
ACTIVE_POWER_STATION,0.0,2024-02-09 18:15:00,2024-02-09 18:21:00,7
ACTIVE_POWER_STATION,0.0,2024-02-09 19:00:00,2024-02-09 19:07:00,8
ACTIVE_POWER_STATION,0.0,2024-02-10 09:27:00,2024-02-10 09:30:00,4
ACTIVE_POWER_STATION,0.0,2024-02-10 09:45:00,2024-02-10 10:04:00,20
ACTIVE_POWER_STATION,0.0,2024-02-10 10:40:00,2024-02-10 10:43:00,4
ACTIVE_POWER_STATION,0.0,2024-02-10 10:45:00,2024-02-10 10:54:00,10
ACTIVE_POWER_STATION,0.0,2024-02-10 13:06:00,2024-02-10 13:54:00,49
ACTIVE_POWER_STATION,0.0,2024-02-10 14:26:00,2024-02-10 14:30:00,5
ACTIVE_POWER_STATION,0.0,2024-02-10 14:52:00,2024-02-10 14:56:00,5
ACTIVE_POWER_STATION,0.0,2024-02-11 01:14:00,2024-02-11 01:20:00,7
ACTIVE_POWER_STATION,0.0,2024-02-11 02:32:00,2024-02-11 02:40:00,9
ACTIVE_POWER_STATION,0.0,2024-02-11 02:42:00,2024-02-11 02:47:00,6
ACTIVE_POWER_STATION,0.0,2024-02-11 03:00:00,2024-02-11 03:03:00,4
ACTIVE_POWER_STATION,0.0,2024-02-11 08:56:00,2024-02-11 09:00:00,5
ACTIVE_POWER_STATION,0.0,2024-02-11 09:38:00,2024-02-11 09:51:00,14
ACTIVE_POWER_STATION,0.0,2024-02-11 09:59:00,2024-02-11 10:11:00,13
ACTIVE_POWER_STATION,0.0,2024-02-11 20:10:00,2024-02-11 20:13:00,4
ACTIVE_POWER_STATION,217.72952,2024-02-12 20:18:00,2024-02-12 20:21:00,4
ACTIVE_POWER_STATION,0.0,2024-02-14 10:57:00,2024-02-14 11:03:00,7
ACTIVE_POWER_STATION,0.0,2024-02-14 11:21:00,2024-02-14 11:28:00,8
ACTIVE_POWER_STATION,0.0,2024-02-14 12:28:00,2024-02-14 12:45:00,18
ACTIVE_POWER_STATION,0.0,2024-02-14 12:52:00,2024-02-14 13:03:00,12
ACTIVE_POWER_STATION,0.0,2024-02-14 19:27:00,2024-02-14 19:30:00,4
ACTIVE_POWER_STATION,0.0,2024-02-16 06:31:00,2024-02-16 06:38:00,8
ACTIVE_POWER_STATION,0.0,2024-02-16 06:47:00,2024-02-16 06:50:00,4
ACTIVE_POWER_STATION,0.0,2024-02-16 07:05:00,2024-02-16 07:12:00,8
ACTIVE_POWER_STATION,0.0,2024-02-16 07:36:00,2024-02-16 07:44:00,9
ACTIVE_POWER_STATION,0.0,2024-02-16 08:02:00,2024-02-16 08:12:00,11
ACTIVE_POWER_STATION,0.0,2024-02-16 14:38:00,2024-02-16 14:49:00,12
ACTIVE_POWER_STATION,0.0,2024-02-16 15:44:00,2024-02-16 15:52:00,9
ACTIVE_POWER_STATION,0.0,2024-02-16 15:54:00,2024-02-16 16:03:00,10
ACTIVE_POWER_STATION,91.00392,2024-02-26 10:01:00,2024-02-26 10:04:00,4
ACTIVE_POWER_STATION,83.5399,2024-02-26 10:13:00,2024-02-26 10:16:00,4
ACTIVE_POWER_STATION,0.0,2024-02-27 13:01:00,2024-02-27 13:05:00,5
ACTIVE_POWER_STATION,0.0,2024-02-27 13:07:00,2024-02-27 13:10:00,4
ACTIVE_POWER_STATION,0.0,2024-02-27 13:23:00,2024-02-27 13:36:00,14
ACTIVE_POWER_STATION,0.0,2024-02-27 15:26:00,2024-02-27 15:29:00,4
ACTIVE_POWER_STATION,0.0,2024-02-27 16:15:00,2024-02-27 16:18:00,4
ACTIVE_POWER_STATION,85.22584,2024-02-28 10:54:00,2024-02-28 10:57:00,4
ACTIVE_POWER_STATION,271.47037,2024-02-29 13:59:00,2024-02-29 14:03:00,5
ACTIVE_POWER_STATION,0.0,2024-03-02 00:24:00,2024-03-02 00:33:00,10
ACTIVE_POWER_STATION,0.0,2024-03-02 00:48:00,2024-03-02 00:52:00,5
ACTIVE_POWER_STATION,281.5054,2024-03-04 10:38:00,2024-03-04 10:42:00,5
ACTIVE_POWER_STATION,0.0,2024-03-07 05:24:00,2024-03-07 05:28:00,5
ACTIVE_POWER_STATION,0.0,2024-03-07 12:40:00,2024-03-07 12:43:00,4
ACTIVE_POWER_STATION,0.0,2024-03-07 19:20:00,2024-03-07 19:24:00,5
ACTIVE_POWER_STATION,0.0,2024-03-09 10:28:00,2024-03-09 10:32:00,5
ACTIVE_POWER_STATION,0.0,2024-03-09 10:36:00,2024-03-09 10:42:00,7
ACTIVE_POWER_STATION,0.0,2024-03-09 11:00:00,2024-03-09 11:03:00,4
ACTIVE_POWER_STATION,-4.0725937,2024-03-09 16:55:00,2024-03-09 17:00:00,6
ACTIVE_POWER_STATION,0.0,2024-03-09 19:11:00,2024-03-09 19:14:00,4
ACTIVE_POWER_STATION,0.0,2024-03-11 15:07:00,2024-03-11 15:11:00,5
ACTIVE_POWER_STATION,0.0,2024-03-11 16:10:00,2024-03-11 16:15:00,6
ACTIVE_POWER_STATION,0.0,2024-03-11 16:17:00,2024-03-11 16:20:00,4
ACTIVE_POWER_STATION,0.0,2024-03-11 16:40:00,2024-03-11 16:43:00,4
ACTIVE_POWER_STATION,0.0,2024-03-11 17:12:00,2024-03-11 17:15:00,4
ACTIVE_POWER_STATION,0.0,2024-03-11 17:26:00,2024-03-11 17:30:00,5
ACTIVE_POWER_STATION,0.0,2024-03-12 21:23:00,2024-03-12 21:26:00,4
ACTIVE_POWER_STATION,0.0,2024-03-13 06:04:00,2024-03-13 06:08:00,5
ACTIVE_POWER_STATION,0.0,2024-03-13 13:02:00,2024-03-13 13:12:00,11
ACTIVE_POWER_STATION,0.0,2024-03-13 13:36:00,2024-03-13 13:50:00,15
ACTIVE_POWER_STATION,0.0,2024-03-14 15:59:00,2024-03-14 16:02:00,4
ACTIVE_POWER_STATION,0.0,2024-03-14 16:14:00,2024-03-14 16:17:00,4
ACTIVE_POWER_STATION,0.0,2024-03-14 23:48:00,2024-03-14 23:51:00,4
ACTIVE_POWER_STATION,0.0,2024-03-15 00:20:00,2024-03-15 00:25:00,6
ACTIVE_POWER_STATION,0.0,2024-03-16 14:41:00,2024-03-16 14:48:00,8
ACTIVE_POWER_STATION,0.0,2024-03-18 19:29:00,2024-03-18 19:34:00,6
ACTIVE_POWER_STATION,0.0,2024-03-20 16:29:00,2024-03-20 16:33:00,5
ACTIVE_POWER_STATION,0.0,2024-03-20 22:51:00,2024-03-20 22:54:00,4
ACTIVE_POWER_STATION,0.0,2024-03-22 23:21:00,2024-03-22 23:27:00,7
ACTIVE_POWER_STATION,0.0,2024-03-28 05:39:00,2024-03-28 05:44:00,6
ACTIVE_POWER_STATION,0.0,2024-03-29 13:43:00,2024-03-29 13:53:00,11
ACTIVE_POWER_STATION,0.0,2024-03-29 14:04:00,2024-03-29 14:09:00,6
ACTIVE_POWER_STATION,35.038277,2024-03-29 15:28:00,2024-03-29 15:31:00,4
ACTIVE_POWER_STATION,282.76724,2024-03-30 00:42:00,2024-03-30 00:45:00,4
ACTIVE_POWER_STATION,282.921,2024-03-30 01:18:00,2024-03-30 01:21:00,4
ACTIVE_POWER_STATION,0.0,2024-04-02 23:37:00,2024-04-02 23:41:00,5
ACTIVE_POWER_STATION,0.0,2024-04-03 22:23:00,2024-04-03 22:26:00,4
ACTIVE_POWER_STATION,0.0,2024-04-05 15:00:00,2024-04-05 15:10:00,11
ACTIVE_POWER_STATION,0.0,2024-04-05 17:20:00,2024-04-05 17:30:00,11
ACTIVE_POWER_STATION,0.0,2024-04-05 18:22:00,2024-04-05 18:33:00,12
ACTIVE_POWER_STATION,0.0,2024-04-05 18:44:00,2024-04-05 18:47:00,4
ACTIVE_POWER_STATION,0.0,2024-04-06 01:57:00,2024-04-06 02:02:00,6
ACTIVE_POWER_STATION,0.0,2024-04-06 12:34:00,2024-04-06 12:41:00,8
ACTIVE_POWER_STATION,0.0,2024-04-06 13:12:00,2024-04-06 13:19:00,8
ACTIVE_POWER_STATION,0.0,2024-04-06 13:34:00,2024-04-06 13:37:00,4
ACTIVE_POWER_STATION,0.0,2024-04-06 13:52:00,2024-04-06 13:58:00,7
ACTIVE_POWER_STATION,0.0,2024-04-06 14:15:00,2024-04-06 14:21:00,7
ACTIVE_POWER_STATION,0.0,2024-04-07 08:53:00,2024-04-07 08:56:00,4
ACTIVE_POWER_STATION,0.0,2024-04-07 11:59:00,2024-04-07 12:02:00,4
ACTIVE_POWER_STATION,0.0,2024-04-07 12:45:00,2024-04-07 12:49:00,5
ACTIVE_POWER_STATION,0.0,2024-04-08 04:36:00,2024-04-08 04:39:00,4
ACTIVE_POWER_STATION,0.0,2024-04-08 04:48:00,2024-04-08 04:52:00,5
ACTIVE_POWER_STATION,125.080795,2024-04-09 01:16:00,2024-04-09 01:30:00,15
ACTIVE_POWER_STATION,0.0,2024-04-09 14:08:00,2024-04-09 14:12:00,5
ACTIVE_POWER_STATION,0.0,2024-04-09 15:34:00,2024-04-09 15:37:00,4
ACTIVE_POWER_STATION,0.0,2024-04-09 15:56:00,2024-04-09 16:00:00,5
ACTIVE_POWER_STATION,0.0,2024-04-09 16:02:00,2024-04-09 16:06:00,5
ACTIVE_POWER_STATION,60.45677,2024-04-10 12:13:00,2024-04-10 12:16:00,4
ACTIVE_POWER_STATION,287.2376,2024-04-14 14:50:00,2024-04-14 15:14:00,25
ACTIVE_POWER_STATION,286.45737,2024-04-14 15:15:00,2024-04-14 15:18:00,4
ACTIVE_POWER_STATION,287.03198,2024-04-14 15:37:00,2024-04-14 15:40:00,4
ACTIVE_POWER_STATION,0.0,2024-04-15 12:38:00,2024-04-15 12:42:00,5
ACTIVE_POWER_STATION,0.0,2024-04-15 13:16:00,2024-04-15 13:19:00,4
ACTIVE_POWER_STATION,0.0,2024-04-15 13:41:00,2024-04-15 13:44:00,4
ACTIVE_POWER_STATION,0.0,2024-04-16 09:05:00,2024-04-16 09:15:00,11
ACTIVE_POWER_STATION,0.0,2024-04-17 19:32:00,2024-04-17 19:35:00,4
ACTIVE_POWER_STATION,0.0,2024-04-18 02:30:00,2024-04-18 02:37:00,8
ACTIVE_POWER_STATION,0.0,2024-04-18 02:39:00,2024-04-18 02:46:00,8
ACTIVE_POWER_STATION,0.0,2024-04-18 03:56:00,2024-04-18 04:03:00,8
ACTIVE_POWER_STATION,0.0,2024-04-18 05:17:00,2024-04-18 05:24:00,8
ACTIVE_POWER_STATION,0.0,2024-04-18 14:54:00,2024-04-18 14:58:00,5
ACTIVE_POWER_STATION,0.0,2024-04-18 19:33:00,2024-04-18 19:36:00,4
ACTIVE_POWER_STATION,0.0,2024-04-22 04:06:00,2024-04-22 04:09:00,4
ACTIVE_POWER_STATION,0.0,2024-04-22 05:46:00,2024-04-22 05:49:00,4
ACTIVE_POWER_STATION,0.0,2024-04-22 08:18:00,2024-04-22 08:31:00,14
ACTIVE_POWER_STATION,0.0,2024-04-22 08:46:00,2024-04-22 09:03:00,18
ACTIVE_POWER_STATION,0.0,2024-04-22 09:07:00,2024-04-22 09:15:00,9
ACTIVE_POWER_STATION,0.0,2024-04-22 09:56:00,2024-04-22 10:08:00,13
ACTIVE_POWER_STATION,-4.1128488,2024-04-22 14:30:00,2024-04-22 14:34:00,5
ACTIVE_POWER_STATION,0.0,2024-04-22 15:02:00,2024-04-22 15:06:00,5
ACTIVE_POWER_STATION,0.0,2024-04-22 23:51:00,2024-04-22 23:56:00,6
ACTIVE_POWER_STATION,0.0,2024-04-23 00:11:00,2024-04-23 00:14:00,4
ACTIVE_POWER_STATION,0.0,2024-04-23 00:54:00,2024-04-23 00:59:00,6
ACTIVE_POWER_STATION,0.0,2024-04-23 02:14:00,2024-04-23 02:18:00,5
ACTIVE_POWER_STATION,0.0,2024-04-23 08:31:00,2024-04-23 08:48:00,18
ACTIVE_POWER_STATION,0.0,2024-04-23 09:45:00,2024-04-23 09:49:00,5
ACTIVE_POWER_STATION,-0.68958855,2024-04-23 10:06:00,2024-04-23 10:12:00,7
ACTIVE_POWER_STATION,0.0,2024-04-23 10:53:00,2024-04-23 10:57:00,5
ACTIVE_POWER_STATION,0.0,2024-04-23 11:01:00,2024-04-23 11:11:00,11
ACTIVE_POWER_STATION,0.0,2024-04-23 15:52:00,2024-04-23 16:04:00,13
ACTIVE_POWER_STATION,0.0,2024-04-23 16:22:00,2024-04-23 16:25:00,4
ACTIVE_POWER_STATION,0.0,2024-04-24 12:46:00,2024-04-24 12:49:00,4
ACTIVE_POWER_STATION,0.0,2024-04-24 18:32:00,2024-04-24 18:38:00,7
ACTIVE_POWER_STATION,0.0,2024-04-24 18:45:00,2024-04-24 18:53:00,9
ACTIVE_POWER_STATION,0.0,2024-04-24 19:01:00,2024-04-24 19:04:00,4
ACTIVE_POWER_STATION,100.15015,2024-04-26 17:41:00,2024-04-26 17:48:00,8
ACTIVE_POWER_STATION,0.0,2024-04-27 05:33:00,2024-04-27 05:36:00,4
ACTIVE_POWER_STATION,0.0,2024-04-27 06:19:00,2024-04-27 06:24:00,6
ACTIVE_POWER_STATION,0.0,2024-04-27 07:44:00,2024-04-27 07:52:00,9
ACTIVE_POWER_STATION,0.0,2024-05-01 15:58:00,2024-05-01 16:06:00,9
ACTIVE_POWER_STATION,0.0,2024-05-01 22:37:00,2024-05-01 22:41:00,5
ACTIVE_POWER_STATION,0.0,2024-05-02 02:40:00,2024-05-02 02:45:00,6
ACTIVE_POWER_STATION,0.0,2024-05-02 03:04:00,2024-05-02 03:07:00,4
ACTIVE_POWER_STATION,0.0,2024-05-02 03:22:00,2024-05-02 03:30:00,9
ACTIVE_POWER_STATION,0.0,2024-05-02 04:00:00,2024-05-02 04:06:00,7
ACTIVE_POWER_STATION,0.0,2024-05-02 04:36:00,2024-05-02 04:39:00,4
ACTIVE_POWER_STATION,0.0,2024-05-02 05:30:00,2024-05-02 05:33:00,4
ACTIVE_POWER_STATION,0.0,2024-05-02 06:51:00,2024-05-02 06:55:00,5
ACTIVE_POWER_STATION,0.0,2024-05-02 07:58:00,2024-05-02 08:05:00,8
ACTIVE_POWER_STATION,0.0,2024-05-02 08:33:00,2024-05-02 08:46:00,14
ACTIVE_POWER_STATION,0.0,2024-05-02 08:52:00,2024-05-02 08:58:00,7
ACTIVE_POWER_STATION,0.0,2024-05-02 11:00:00,2024-05-02 11:03:00,4
ACTIVE_POWER_STATION,0.0,2024-05-02 16:14:00,2024-05-02 16:21:00,8
ACTIVE_POWER_STATION,0.0,2024-05-02 16:59:00,2024-05-02 17:05:00,7
ACTIVE_POWER_STATION,0.0,2024-05-02 17:45:00,2024-05-02 18:06:00,22
ACTIVE_POWER_STATION,0.0,2024-05-02 18:16:00,2024-05-02 18:22:00,7
ACTIVE_POWER_STATION,0.0,2024-05-02 18:34:00,2024-05-02 18:38:00,5
ACTIVE_POWER_STATION,0.0,2024-05-02 19:09:00,2024-05-02 19:18:00,10
ACTIVE_POWER_STATION,0.0,2024-05-02 19:37:00,2024-05-02 19:49:00,13
ACTIVE_POWER_STATION,0.0,2024-05-02 19:51:00,2024-05-02 19:56:00,6
ACTIVE_POWER_STATION,0.0,2024-05-02 20:05:00,2024-05-02 20:16:00,12
ACTIVE_POWER_STATION,0.0,2024-05-02 22:17:00,2024-05-02 22:25:00,9
ACTIVE_POWER_STATION,0.0,2024-05-03 00:36:00,2024-05-03 00:43:00,8
ACTIVE_POWER_STATION,0.0,2024-05-03 00:51:00,2024-05-03 00:55:00,5
ACTIVE_POWER_STATION,0.0,2024-05-03 05:05:00,2024-05-03 05:17:00,13
ACTIVE_POWER_STATION,0.0,2024-05-03 05:19:00,2024-05-03 05:24:00,6
ACTIVE_POWER_STATION,0.0,2024-05-03 09:55:00,2024-05-03 10:12:00,18
ACTIVE_POWER_STATION,0.0,2024-05-03 10:25:00,2024-05-03 10:31:00,7
ACTIVE_POWER_STATION,0.0,2024-05-03 10:57:00,2024-05-03 11:08:00,12
ACTIVE_POWER_STATION,0.0,2024-05-03 12:21:00,2024-05-03 12:26:00,6
ACTIVE_POWER_STATION,0.0,2024-05-03 12:28:00,2024-05-03 12:40:00,13
ACTIVE_POWER_STATION,0.0,2024-05-03 13:21:00,2024-05-03 13:26:00,6
ACTIVE_POWER_STATION,0.0,2024-05-03 14:12:00,2024-05-03 14:20:00,9
ACTIVE_POWER_STATION,0.0,2024-05-05 22:11:00,2024-05-05 22:19:00,9
ACTIVE_POWER_STATION,0.0,2024-05-05 22:42:00,2024-05-05 22:46:00,5
ACTIVE_POWER_STATION,0.0,2024-05-06 13:02:00,2024-05-06 13:10:00,9
ACTIVE_POWER_STATION,100.09329,2024-05-06 16:46:00,2024-05-06 16:50:00,4
ACTIVE_POWER_STATION,0.0,2024-05-06 21:04:00,2024-05-06 21:14:00,11
ACTIVE_POWER_STATION,0.0,2024-05-07 13:30:00,2024-05-07 13:39:00,10
