P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,region,bin_source,sigma_local,sigma_sample_n,var_local,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b,interp_order
44.0,46.0,45.002981500000004,1.7128660000000018,3306,1,2.0,20,high,high_lookup,0.4749037562977961,3306,0.2255335777457565,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,100
46.0,48.0,47.015556,1.7185559999999853,3223,1,2.0,20,high,high_lookup,0.4683940558670081,3223,0.2193929915715459,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,101
48.0,50.0,48.990725999999995,1.7211365000000072,3180,1,2.0,20,high,high_lookup,0.46476251533805196,3180,0.216004195663353,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,102
50.0,52.0,50.975494,1.7344769999999983,3005,1,2.0,20,high,high_lookup,0.48592171960618347,3005,0.2361199175850304,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,103
52.0,54.0,52.94599,1.7702694999999942,2774,1,2.0,20,high,high_lookup,0.4886665143870086,2774,0.23879496228314848,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,104
54.0,56.0,55.01217,1.7868100000000098,2913,1,2.0,20,high,high_lookup,0.492486551199484,2913,0.24254300311236196,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,105
56.0,58.0,56.974182,1.829439999999991,2695,1,2.0,20,high,high_lookup,0.4820423599285763,2695,0.23236483676551112,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,106
58.0,60.0,59.097042,1.852466999999983,2955,1,2.0,20,high,high_lookup,0.482801460601225,2955,0.23309725035867618,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,107
60.0,62.0,60.580878999999996,1.733115999999999,5116,1,2.0,20,high,high_lookup,0.37007312756296706,5116,0.1369541197442361,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,108
62.0,64.0,63.002857500000005,1.9084669999999946,2618,1,2.0,20,high,high_lookup,0.5087894912456892,2618,0.2588667464020472,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,109
64.0,66.0,65.002985,1.9394100000000094,2644,1,2.0,20,high,high_lookup,0.5173284417532434,2644,0.267628716646839,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,110
66.0,68.0,67.01795000000001,1.9579575000000062,2448,1,2.0,20,high,high_lookup,0.5406024798269492,2448,0.292251041195047,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,111
68.0,70.0,69.00499,1.973479999999995,2593,1,2.0,20,high,high_lookup,0.5424616476320042,2593,0.2942646391516287,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,112
70.0,72.0,71.02815,2.0067399999999793,2557,1,2.0,20,high,high_lookup,0.5768368460933322,2557,0.3327407470109026,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,113
72.0,74.0,72.979825,2.062507999999987,2460,1,2.0,20,high,high_lookup,0.5632676632376645,2460,0.3172704604492191,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,114
74.0,76.0,74.9854325,2.0794249999999863,2492,1,2.0,20,high,high_lookup,0.5880678506222331,2492,0.34582379693545306,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,115
76.0,78.0,77.024376,2.1170399999999887,2531,1,2.0,20,high,high_lookup,0.5678300824233398,2531,0.3224310025048968,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,116
78.0,80.0,78.992256,2.142914000000019,2353,1,2.0,20,high,high_lookup,0.5850028959187433,2353,0.342228388233316,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,117
80.0,82.0,80.96518499999999,2.209040000000023,2420,1,2.0,20,high,high_lookup,0.5753805538489045,2420,0.3310627817474721,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,118
82.0,84.0,82.969525,2.228257499999998,2282,1,2.0,20,high,high_lookup,0.6226547765397198,2282,0.3876989707477284,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,119
84.0,86.0,84.94459,2.292242499999972,2182,1,2.0,20,high,high_lookup,0.6084189468753071,2182,0.37017361491685774,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,120
86.0,88.0,86.99228,2.3475674999999896,2140,1,2.0,20,high,high_lookup,0.6645225041075934,2140,0.4415901584654265,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,121
88.0,90.0,89.01333,2.3746220000000022,2134,1,2.0,20,high,high_lookup,0.6494947018563529,2134,0.4218433677394728,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,122
90.0,92.0,91.03712300000001,2.40650500000001,2286,1,2.0,20,high,high_lookup,0.6620922975813218,2286,0.4383662105165136,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,123
92.0,94.0,92.99475,2.4494399999999814,2113,1,2.0,20,high,high_lookup,0.6683718540652477,2113,0.4467209353066168,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,124
94.0,96.0,94.999363,2.533245000000008,2094,1,2.0,20,high,high_lookup,0.6585661943415247,2094,0.43370943232947895,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,125
96.0,98.0,96.959236,2.5336599999999407,1905,1,2.0,20,high,high_lookup,0.6889087429564229,1905,0.47459525612179876,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,126
98.0,100.0,99.0212175,2.6310599999999766,1972,1,2.0,20,high,high_lookup,0.676998767382142,1972,0.4583273310369397,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,127
100.0,102.0,101.01124,2.641670000000005,1961,1,2.0,20,high,high_lookup,0.6949870919307268,1961,0.48300705795032856,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,128
102.0,104.0,102.980156,2.7432899999999734,1819,1,2.0,20,high,high_lookup,0.7294655496398118,1819,0.5321199881113128,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,129
104.0,106.0,104.967647,2.74349500000001,1856,1,2.0,20,high,high_lookup,0.7309622963659771,1856,0.5343058787086226,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,130
106.0,108.0,107.004395,2.852700000000013,1753,1,2.0,20,high,high_lookup,0.7867708208105648,1753,0.61900832447893,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,131
108.0,110.0,109.00183,2.9029899999999884,1711,1,2.0,20,high,high_lookup,0.7758884508838536,1711,0.6020028882149461,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,132
110.0,112.0,110.96887,2.928944999999999,1681,1,2.0,20,high,high_lookup,0.7970192843493621,1681,0.6352397396247693,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,133
112.0,114.0,113.00931499999999,3.011342000000006,1624,1,2.0,20,high,high_lookup,0.8216970981313044,1624,0.6751861210774065,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,134
114.0,116.0,115.0122145,3.1032920000000175,1720,1,2.0,20,high,high_lookup,0.8682077023681003,1720,0.7537846144512959,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,135
116.0,118.0,117.015366,3.1150300000000186,1713,1,2.0,20,high,high_lookup,0.8630711445626469,1713,0.7448918005766774,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,136
118.0,120.0,118.9946405,3.1939624999999765,1652,1,2.0,20,high,high_lookup,0.9226904161329341,1652,0.8513576040235671,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,137
120.0,122.0,121.00702,3.2793099999999953,1567,1,2.0,20,high,high_lookup,0.9171628696599783,1567,0.8411877294829263,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,138
122.0,124.0,122.9866575,3.297370000000008,1634,1,2.0,20,high,high_lookup,0.9544029902292819,1634,0.9108850677585947,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,139
124.0,126.0,125.0061475,3.402520000000031,1632,1,2.0,20,high,high_lookup,0.9855992620542268,1632,0.9714059053618364,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,140
126.0,128.0,127.00843,3.499160000000046,1539,1,2.0,20,high,high_lookup,1.042035980594731,1539,1.0858389848540226,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,141
128.0,130.0,129.01122,3.4885299999999972,1467,1,2.0,20,high,high_lookup,1.0273312655287599,1467,1.0554095291329233,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,142
130.0,132.0,131.00598,3.5990400000000307,1551,1,2.0,20,high,high_lookup,1.1212018894779354,1551,1.2570936769688925,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,143
132.0,134.0,133.00749,3.64943999999997,1485,1,2.0,20,high,high_lookup,1.0563494820046884,1485,1.1158742281315734,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,144
134.0,136.0,135.0054,3.7099699999999416,1471,1,2.0,20,high,high_lookup,1.1283925350330586,1471,1.2732697131183324,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,145
136.0,138.0,136.97629,3.7990599999999404,1447,1,2.0,20,high,high_lookup,1.1015709070631117,1447,1.2134584632878467,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,146
138.0,140.0,139.00621,3.8465499999999793,1495,1,2.0,20,high,high_lookup,1.1545438851954606,1495,1.3329715828422288,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,147
140.0,142.0,141.012475,3.9943099999999703,1428,1,2.0,20,high,high_lookup,1.21676288539517,1428,1.4805119192751794,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,148
142.0,144.0,142.946895,4.059210000000007,1378,1,2.0,20,high,high_lookup,1.233154857623205,1378,1.520670902879707,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,149
144.0,146.0,144.98584,4.085109999999972,1294,1,2.0,20,high,high_lookup,1.2604601332403955,1294,1.5887597474883957,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,150
146.0,148.0,146.98846,4.230919999999969,1291,1,2.0,20,high,high_lookup,1.3621570482943328,1291,1.8554718242179293,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,151
148.0,150.0,148.98341,4.283470000000051,1247,1,2.0,20,high,high_lookup,1.2978087146945354,1247,1.684307459937082,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,152
150.0,152.0,151.0087,4.267189999999999,1211,1,2.0,20,high,high_lookup,1.3428005990685337,1211,1.803113448858813,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,153
152.0,154.0,152.95714,4.435669999999988,1239,1,2.0,20,high,high_lookup,1.378192401300414,1239,1.8994142950022017,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,154
154.0,156.0,155.007925,4.520330000000001,1196,1,2.0,20,high,high_lookup,1.3816555228991452,1196,1.9089719839577102,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,155
156.0,158.0,157.01196,4.651389999999992,1115,1,2.0,20,high,high_lookup,1.4041892392613107,1115,1.9717474196572584,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,156
158.0,160.0,159.029595,4.678155000000018,1200,1,2.0,20,high,high_lookup,1.479839831090526,1200,2.189925925682037,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,157
160.0,162.0,161.032915,4.696479999999994,1184,1,2.0,20,high,high_lookup,1.483944214471907,1184,2.2020904316646455,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,158
162.0,164.0,163.02589,4.8440250000000304,1192,1,2.0,20,high,high_lookup,1.5025276230978197,1192,2.2575892581719836,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,159
164.0,166.0,164.98907,4.872084999999984,1184,1,2.0,20,high,high_lookup,1.5622645362414547,1184,2.4406704811977273,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,160
166.0,168.0,167.01216,5.101279999999932,1172,1,2.0,20,high,high_lookup,1.5302339763197441,1172,2.3416160222833353,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,161
168.0,170.0,169.0475,5.124645000000015,1168,1,2.0,20,high,high_lookup,1.5959845464623776,1168,2.5471666725467212,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,162
170.0,172.0,171.00986,5.153929999999974,1135,1,2.0,20,high,high_lookup,1.5604912341893287,1135,2.435132891981734,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,163
172.0,174.0,173.023855,5.263910000000038,1112,1,2.0,20,high,high_lookup,1.6015823245297496,1112,2.565065942246116,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,164
174.0,176.0,174.97113,5.48839000000001,1095,1,2.0,20,high,high_lookup,1.6394756053837454,1095,2.6878802606483982,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,165
176.0,178.0,177.03458,5.470229999999987,1121,1,2.0,20,high,high_lookup,1.5762790662518709,1121,2.48465569470387,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,166
178.0,180.0,178.96118,5.566874999999982,988,1,2.0,20,high,high_lookup,1.7326936472655325,988,3.0022272752743335,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,167
180.0,182.0,181.05635,5.702845000000025,1078,1,2.0,20,high,high_lookup,1.7615450181180885,1078,3.1030408508566567,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,168
182.0,184.0,182.981765,5.72918999999996,988,1,2.0,20,high,high_lookup,1.7918754165911959,988,3.210817508583872,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,169
184.0,186.0,184.99266,5.917265,1032,1,2.0,20,high,high_lookup,1.7140464252772627,1032,2.937955148005763,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,170
186.0,188.0,186.985515,5.866265000000013,1004,1,2.0,20,high,high_lookup,1.8764592658088544,1004,3.5210993762399045,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,171
188.0,190.0,189.04459,6.038420000000002,989,1,2.0,20,high,high_lookup,1.7320252034743646,989,2.9999113054704143,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,172
190.0,192.0,190.94911000000002,6.185109999999966,998,1,2.0,20,high,high_lookup,1.868093949721032,998,3.4897750049843257,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,173
192.0,194.0,193.03178,6.352999999999952,1005,1,2.0,20,high,high_lookup,1.8712131888064563,1005,3.5014387979632264,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,174
194.0,196.0,194.96475,6.255060000000071,961,1,2.0,20,high,high_lookup,1.9569160419903169,961,3.8295203953990478,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,175
196.0,198.0,197.023485,6.588459999999941,1012,1,2.0,20,high,high_lookup,2.0095659611890975,1012,4.038355352369861,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,176
198.0,200.0,199.01268,6.558285000000026,1084,1,2.0,20,high,high_lookup,1.9583453264726858,1084,3.83511641771741,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,177
200.0,202.0,200.9813,6.761550000000057,961,1,2.0,20,high,high_lookup,2.0242987693334302,961,4.09778550752484,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,178
202.0,204.0,203.05,6.9770599999999945,1041,1,2.0,20,high,high_lookup,2.123988672510963,1041,4.511327880954884,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,179
204.0,206.0,205.04393,6.9667600000000505,1023,1,2.0,20,high,high_lookup,2.070762525626866,1023,4.288057437540556,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,180
206.0,208.0,206.99327,7.12215999999998,1023,1,2.0,20,high,high_lookup,2.232869453251109,1023,4.985705995261907,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,181
208.0,210.0,209.0489,7.210680000000025,1167,1,2.0,20,high,high_lookup,2.0632950228624165,1167,4.25718635136882,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,182
210.0,212.0,210.9684,7.370990000000035,1158,1,2.0,20,high,high_lookup,2.1496246707488353,1158,4.620886225092039,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,183
212.0,214.0,213.009065,7.410870000000003,1182,1,2.0,20,high,high_lookup,2.1018190720469416,1182,4.417643411620267,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,184
214.0,216.0,214.99576,7.558849999999978,1147,1,2.0,20,high,high_lookup,2.0841779843900645,1147,4.343797870616232,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,185
216.0,218.0,216.99785,7.81201999999999,1178,1,2.0,20,high,high_lookup,2.1860324905936315,1178,4.778738049930995,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,186
218.0,220.0,218.99899,7.772390000000016,1152,1,2.0,20,high,high_lookup,2.1238203956238864,1152,4.510613072868002,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,187
220.0,222.0,221.00739,7.911729999999977,1189,1,2.0,20,high,high_lookup,2.1249610354761623,1189,4.515459402291924,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,188
222.0,224.0,223.05328,7.992170000000101,1221,1,2.0,20,high,high_lookup,2.1795097304026156,1221,4.750262664919682,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,189
224.0,226.0,225.067365,8.107404999999957,1298,1,2.0,20,high,high_lookup,2.1040028588615876,1298,4.426828030097734,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,190
226.0,228.0,227.00848,8.327140000000014,1161,1,2.0,20,high,high_lookup,2.101821797194859,1161,4.417654867163428,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,191
228.0,230.0,229.01099,8.425529999999952,1211,1,2.0,20,high,high_lookup,2.134395630807979,1211,4.555644708812189,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,192
230.0,232.0,231.040055,8.637839999999954,1276,1,2.0,20,high,high_lookup,2.1673662187201415,1276,4.6974763260492445,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,193
232.0,234.0,232.96160500000002,8.672225000000012,1196,1,2.0,20,high,high_lookup,2.1631750081682415,1196,4.679326115963671,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,194
234.0,236.0,235.0075,8.738010000000017,1188,1,2.0,20,high,high_lookup,2.1537774738756084,1188,4.638757406973997,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,195
236.0,238.0,237.0469,8.964185,1220,1,2.0,20,high,high_lookup,2.1576698513021677,1220,4.655539187218318,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,196
238.0,240.0,239.00342,9.108839999999987,1177,1,2.0,20,high,high_lookup,2.110674431030298,1177,4.4549465538050725,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,197
240.0,242.0,241.02118,9.232949999999988,1345,1,2.0,20,high,high_lookup,2.075802203884058,1345,4.3089547896499125,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,198
242.0,244.0,243.050015,9.462985000000046,1436,1,2.0,20,high,high_lookup,2.0205576199169943,1436,4.082653095404629,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,199
244.0,246.0,245.00664,9.640950000000032,2035,1,2.0,20,high,high_lookup,1.6073819139931813,2035,2.583676617432383,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,200
246.0,248.0,246.9422,9.663359999999983,1641,1,2.0,20,high,high_lookup,1.741699840865133,1641,3.0335183356696294,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,201
248.0,250.0,248.90948,9.733709999999917,1415,1,2.0,20,high,high_lookup,1.9624407507068025,1415,3.8511737000346784,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,202
250.0,252.0,251.015105,9.991415000000018,1388,1,2.0,20,high,high_lookup,1.9356206267346299,1388,3.746627210640561,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,203
252.0,254.0,252.94091,9.967865000000018,1330,1,2.0,20,high,high_lookup,1.992377307611764,1330,3.9695673358863015,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,204
254.0,256.0,254.96148499999998,10.111769999999979,1238,1,2.0,20,high,high_lookup,1.9971662660606815,1238,3.988673094290765,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,205
256.0,258.0,257.04395,10.266660000000115,1179,1,2.0,20,high,high_lookup,2.0414980669491163,1179,4.167714357356979,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,206
258.0,260.0,259.014785,10.40354499999998,1176,1,2.0,20,high,high_lookup,1.98562765734301,1176,3.9427171936054903,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,207
260.0,262.0,261.02866,10.63176999999996,1393,1,2.0,20,high,high_lookup,1.90522887341265,1393,3.629897060085235,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,208
262.0,264.0,263.15427,10.98159000000004,1745,1,2.0,20,high,high_lookup,1.782409705477543,1745,3.1769843581805413,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,209
264.0,266.0,264.9773,11.104989999999987,2703,1,2.0,20,high,high_lookup,1.4358371732910222,2703,2.061628388204353,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,210
