P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
4.9,5.0,4.9487082000000004,2.6269983999999997,300,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.0,5.1000000000000005,5.0512426,2.5805082500000016,334,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.1000000000000005,5.2,5.1508136,2.561523000000001,305,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.2,5.300000000000001,5.2492695,2.6354587,295,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.300000000000001,5.4,5.351615300000001,2.4948357499999996,296,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.4,5.5,5.453198,2.5557250000000007,271,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.5,5.6000000000000005,5.548029,2.4949660000000007,289,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.6000000000000005,5.7,5.65215675,2.5738212999999996,282,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.7,5.800000000000001,5.7458425,2.5546549999999995,301,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.800000000000001,5.9,5.855293,2.5030434500000003,280,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
5.9,6.0,5.9486604,2.516382599999999,289,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.0,6.1000000000000005,6.0509434,2.4567837000000035,289,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.1000000000000005,6.2,6.1500255,2.4116193500000023,282,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.2,6.300000000000001,6.2565574999999995,2.457589999999999,318,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.300000000000001,6.4,6.3516785,2.4415471500000003,310,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.4,6.5,6.4502885,2.426528150000002,258,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.5,6.6000000000000005,6.5471387,2.4227923000000002,257,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.6000000000000005,6.7,6.6484223,2.4160699500000007,276,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.7,6.800000000000001,6.747301,2.3847856000000007,255,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.800000000000001,6.9,6.849227,2.3763127000000006,273,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
6.9,7.0,6.9431677,2.347129500000001,255,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.0,7.1000000000000005,7.0464125,2.2638719999999974,263,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.1000000000000005,7.2,7.1499014,2.216796399999998,239,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.2,7.300000000000001,7.251718,2.2476265999999985,203,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.300000000000001,7.4,7.3532419,2.1129554999999995,222,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.4,7.5,7.451475350000001,2.0982657500000026,200,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.5,7.6000000000000005,7.5494356499999995,2.0533504999999987,172,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.6000000000000005,7.7,7.6457872,2.021101999999998,120,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.7,7.800000000000001,7.7431226,1.9053795999999972,111,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.800000000000001,7.9,7.8502018499999995,1.8860230999999992,118,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
7.9,8.0,7.9435915,1.7903983500000011,100,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
8.0,8.1,8.0399535,1.7375434999999984,98,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
8.1,8.200000000000001,8.1479775,1.6325949999999994,72,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
8.200000000000001,8.3,8.247284,1.569056999999999,39,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
8.3,8.4,8.333319,1.4228899999999989,39,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
8.4,8.6,8.486906,1.336134999999997,35,2,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
8.6,9.4,8.692669,1.1102929999999969,37,8,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
0.0,0.1,0.0525,0.0525,3369,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.1,0.2,0.14598000000000003,0.14598000000000003,2373,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.2,0.30000000000000004,0.24585,0.24585,1886,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.30000000000000004,0.4,0.3495599999999999,0.3495599999999999,1503,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.4,0.5,0.448165,0.448165,1336,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.5,0.6000000000000001,0.54804,0.54804,1100,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.6000000000000001,0.7000000000000001,0.6496299999999999,0.6496299999999999,1007,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.7000000000000001,0.8,0.7465299999999998,0.7465299999999998,939,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.8,0.9,0.8489599999999999,0.8489599999999999,866,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
0.9,1.0,0.9488249999999998,0.9488249999999998,790,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.0,1.1,1.0499999999999998,1.0499999999999998,745,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.1,1.2000000000000002,1.14773,1.14773,733,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.2000000000000002,1.3,1.2506400000000002,1.2506400000000002,739,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.3,1.4000000000000001,1.34857,1.34857,692,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.4000000000000001,1.5,1.45208,1.45208,701,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.5,1.6,1.54683,1.54683,685,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.6,1.7000000000000002,1.65139,1.65139,657,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.7000000000000002,1.8,1.7521200000000001,1.7521200000000001,579,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.8,1.9000000000000001,1.8477400000000002,1.8477400000000002,577,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
1.9000000000000001,2.0,1.9484549999999996,1.9484549999999996,560,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.0,2.1,2.0462,2.0462,600,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.1,2.2,2.1499500000000005,2.1499500000000005,603,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.2,2.3000000000000003,2.25131,2.25131,550,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.3000000000000003,2.4000000000000004,2.34882,2.34882,553,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.4000000000000004,2.5,2.4508400000000004,2.4508400000000004,524,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.5,2.6,2.545815000000001,2.545815000000001,556,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.6,2.7,2.6531700000000003,2.6531700000000003,549,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.7,2.8000000000000003,2.74622,2.74622,529,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.8000000000000003,2.9000000000000004,2.8759699999999997,2.8759699999999997,293,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
2.9000000000000004,3.0,2.9489549999999998,2.9489549999999998,544,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.0,3.1,3.0266299999999995,3.0266299999999995,280,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.1,3.2,3.1487100000000003,3.1487100000000003,527,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.2,3.3000000000000003,3.24814,3.24814,466,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.3000000000000003,3.4000000000000004,3.34976,3.34976,469,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.4000000000000004,3.5,3.45003,3.45003,459,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.5,3.6,3.5494899999999987,3.5494899999999987,419,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.6,3.7,3.6463800000000006,3.6463800000000006,407,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.7,3.8000000000000003,3.7458350000000005,3.7458350000000005,352,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.8000000000000003,3.9000000000000004,3.8418799999999997,3.8418799999999997,295,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
3.9000000000000004,4.0,3.9502800000000002,3.9502800000000002,296,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.0,4.1000000000000005,4.04952,4.012645,398,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.1000000000000005,4.2,4.150039999999999,3.5433407999999984,419,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.2,4.3,4.253335,3.5714422999999993,410,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.3,4.4,4.351920000000001,3.1057940000000004,393,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.4,4.5,4.45007,3.0978208,414,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.5,4.6000000000000005,4.549529999999999,3.0901159000000016,425,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.6000000000000005,4.7,4.648365,3.1065308499999995,386,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.7,4.800000000000001,4.748859999999999,3.1214808000000005,401,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
4.800000000000001,4.9,4.852159999999998,3.1478666999999985,339,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
