P_left,P_right,P_med,n,base_bin_count,bin_width,min_bin_samples,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q50,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,region,quantile_rule,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b,quantile_basis,ultra_low_power_max_mw,ultra_low_power_loss_ratio_min
37.4,39.4,38.375375000000005,3178,1,2.0,20,0.37356372000000687,0.5041580200000046,0.644754249999975,0.7427813999999762,0.8184430500000102,0.876761800000005,0.9255163299999984,0.9752662800000056,1.0112263100000098,1.0498416000000084,1.6485415000000003,2.197551700000004,2.2340627599999903,2.2654224000000203,2.303659499999996,2.3552138599999926,2.403768450000001,2.4679820000000006,2.5419842999999975,2.636241499999994,2.921981809999994,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
39.4,41.4,40.418811000000005,3192,1,2.0,20,0.33498349999999044,0.5608509600000068,0.6636208299999982,0.7528851999999913,0.8308325499999963,0.8838339599999976,0.9306215100000035,0.9654270000000074,1.0124337900000027,1.0520359999999904,1.6745614999999923,2.2435910000000017,2.2663054999999996,2.2994779599999884,2.3375911500000015,2.391177659999993,2.465650749999982,2.5257199999999993,2.5948701099999947,2.7526626600000004,2.9563769700000093,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
41.4,43.4,42.4126085,3078,1,2.0,20,0.34483728000000136,0.5422750000000052,0.6689444300000055,0.7374994799999984,0.8282606000000106,0.8927294399999932,0.9330540399999852,0.9839014000000108,1.0200360000000044,1.0492046999999887,1.656297500000008,2.2532816000000033,2.2791663499999992,2.308376399999984,2.3597319400000014,2.406684140000011,2.453601150000006,2.5017666000000127,2.573314490000009,2.701229779999983,2.953757450000009,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
43.4,45.4,44.4363915,3258,1,2.0,20,0.5452458099999943,0.7396598000000022,0.8093069300000003,0.8864277600000042,0.9532252499999843,1.0028444200000088,1.0498776899999998,1.088290159999997,1.1208908999999965,1.150575999999996,1.7012890000000027,2.2865442000000105,2.3150286999999996,2.3502915599999925,2.3832564399999967,2.428462520000007,2.4749587500000003,2.5345820000000137,2.639894220000009,2.7919872400000156,3.0529375600000037,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
45.4,47.4,46.4058,3240,1,2.0,20,0.4124247299999968,0.6750761200000026,0.7873050899999963,0.8895998800000112,0.9372826500000031,0.9833984800000145,1.0265524600000104,1.057717640000003,1.0929473500000029,1.1310191000000054,1.7118089999999881,2.3053047999999925,2.3304643600000103,2.3668660799999977,2.4014848199999883,2.429196799999999,2.472096200000004,2.5323466400000036,2.6025495799999967,2.7022384400000017,2.8843429900000057,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
47.4,49.4,48.374977,3209,1,2.0,20,0.5073514400000099,0.7057472799999917,0.7990308399999821,0.887441679999992,0.9543136000000132,1.0060177600000013,1.0505631999999991,1.0822846400000004,1.1208595600000097,1.148937799999993,1.728523999999993,2.2784700000000133,2.3149555999999945,2.3472177599999875,2.3880537599999974,2.4221267199999916,2.4984275999999976,2.56479016,2.6346971999999997,2.7576108000000015,2.9735870400000084,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
49.4,51.4,50.383048,3078,1,2.0,20,0.4249203500000042,0.6441680400000069,0.7695303600000097,0.9052141999999691,0.9649024500000029,1.01469050000001,1.049861569999989,1.1003095199999893,1.144811629999981,1.1717779999999949,1.7255544999999977,2.296993200000011,2.3276453999999975,2.370353840000008,2.405421120000017,2.4516115000000003,2.515232349999996,2.585647920000009,2.707580930000002,2.835967379999999,3.1117621700000018,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
51.4,53.4,52.343235,2875,1,2.0,20,0.42851521999999054,0.6496840800000107,0.7757899799999973,0.8579477199999934,0.9221630999999931,0.974336720000002,1.0208923400000092,1.0774079600000155,1.1206837600000144,1.1508275999999953,1.76630999999999,2.3383856000000107,2.373248079999993,2.418856840000013,2.451203680000018,2.509286640000002,2.549016800000009,2.604840479999982,2.6901961000000134,2.847813399999984,3.0319057599999946,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
53.4,55.4,54.442326,2859,1,2.0,20,0.39552703999998645,0.6058413999999869,0.7410831000000054,0.8760187600000012,0.9511513000000008,1.01908816000001,1.0587170000000048,1.115596360000003,1.1556117999999782,1.1838544000000026,1.774600000000028,2.380252799999994,2.411884080000001,2.4400367999999877,2.4675194799999813,2.5006741999999895,2.537788700000009,2.597775120000002,2.6658359399999987,2.821383800000003,3.080610459999986,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
55.4,57.4,56.358813,2794,1,2.0,20,0.5000783400000045,0.7300097200000027,0.8640255399999756,0.971636399999986,1.0600339000000218,1.1014770400000071,1.1398710199999968,1.1739299999999977,1.2137224599999843,1.2414938999999856,1.8191064999999824,2.424269600000005,2.4606798999999984,2.503824480000007,2.5341123400000085,2.5621527599999965,2.609143800000003,2.6838205599999956,2.7791735699999953,2.918808520000008,3.1404337899999972,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
57.4,59.4,58.416171000000006,2718,1,2.0,20,0.6046640000000194,0.8171794200000104,0.9352231200000046,1.011520480000003,1.080906900000008,1.136493760000004,1.1747905400000014,1.2099306800000156,1.2433306400000015,1.2634760999999848,1.8357079999999861,2.453485099999989,2.4916924400000076,2.5310612000000066,2.576422079999999,2.620589259999998,2.6779664999999735,2.744074080000004,2.847547099999996,2.9688815399999933,3.2024831299999947,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
59.4,61.4,60.436707,5435,1,2.0,20,0.7368261399999948,0.9694955600000026,1.0971023599999972,1.179618919999996,1.239182800000004,1.2762345200000076,1.3103365999999987,1.3374888400000031,1.3602580000000082,1.379045600000012,1.7372299999999896,2.2819636000000263,2.312915319999988,2.341951280000003,2.381139399999996,2.427279879999975,2.4773710000000047,2.5481242400000084,2.635954539999982,2.7668464399999912,3.0481603799999957,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
61.4,63.4,62.367878,2585,1,2.0,20,0.33074207999999855,0.6132855200000042,0.8520652799999823,0.9433606399999858,1.0060184000000034,1.0666853599999957,1.1331940399999902,1.1858401600000092,1.2203123999999974,1.2618337999999996,1.9084239999999966,2.518256599999992,2.5484034000000033,2.579734080000008,2.6125336,2.6589576800000105,2.6907459999999777,2.769086639999999,2.8608994400000016,3.000558960000011,3.2694662799999916,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
63.4,65.4,64.37723,2695,1,2.0,20,0.48032539999998763,0.719967040000007,0.8537694999999865,0.9825379999999854,1.0644434999999917,1.138438719999999,1.2199211000000003,1.2671692000000077,1.300233040000004,1.3272360000000105,1.9271399999999943,2.528891999999994,2.561264279999975,2.5965647200000137,2.6279000800000203,2.6780575999999905,2.727609500000004,2.82602192000001,2.924614919999996,3.088436880000002,3.328413259999981,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
65.4,67.4,66.37107499999999,2466,1,2.0,20,0.3675035999999893,0.6798841999999908,0.8524777500000184,0.9388695999999953,1.0145854999999955,1.080011000000006,1.1399830000000128,1.1904747999999785,1.2377797500000078,1.296149999999983,1.9479549999999861,2.6102599999999825,2.6418355000000275,2.672745200000006,2.7096539999999942,2.748704100000026,2.807370999999989,2.913325999999998,3.040971750000028,3.1616659999999985,3.383320500000001,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
67.4,69.4,68.41197,2607,1,2.0,20,0.45045423999998435,0.6811852000000216,0.854734279999978,0.945796000000002,1.0555030000000045,1.1308069599999861,1.199780280000024,1.2556951999999986,1.3015047999999836,1.3472356000000076,1.963480000000004,2.6126140000000193,2.642562200000019,2.6881063199999846,2.721715199999998,2.7732311999999797,2.816716000000012,2.9001003999999933,3.0264792000000047,3.1693760000000344,3.445544999999999,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
69.4,71.4,70.3956,2547,1,2.0,20,0.29795460000002494,0.5745842000000033,0.8271945999999849,0.9657560000000137,1.053727000000022,1.1172944000000153,1.1817900000000066,1.2330518000000057,1.2798540000000092,1.3490424000000076,2.016559999999984,2.7029473999999993,2.7346455599999815,2.777326199999998,2.821648299999999,2.871181760000031,2.9204409999999874,2.9886000000000057,3.1057907999999994,3.2574867999999837,3.7037369999999843,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
71.4,73.4,72.381069,2554,1,2.0,20,0.4410478999999971,0.7030492000000169,0.8522183999999976,0.9986965600000202,1.0920724999999891,1.1570999999999891,1.223561999999989,1.2697456000000107,1.3075788999999978,1.3567028000000108,2.0273900000000253,2.724994800000009,2.76068598,2.800774799999985,2.8612188000000036,2.925942400000006,2.9963044999999924,3.0830779199999707,3.179061649999979,3.4129858,3.688374980000031,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
73.4,75.4,74.448552,2558,1,2.0,20,0.37009244999999324,0.7076913999999812,0.9120368600000219,1.007914079999997,1.1105800000000314,1.1666747999999958,1.242220699999964,1.2954921599999876,1.33475180000001,1.391032700000015,2.079199999999993,2.7756439999999887,2.812956099999967,2.8465348400000154,2.8964211399999997,2.9472330999999987,3.0020420999999913,3.0676443999999807,3.198704040000008,3.3796665999999846,3.8589807999999786,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
75.4,77.4,76.43033,2431,1,2.0,20,0.4449018000000137,0.742961600000001,0.8966169999999849,1.053120800000002,1.150820000000003,1.2035039999999981,1.2680600000000184,1.3172735999999958,1.3566160000000025,1.4060759999999846,2.0995000000000346,2.789839999999984,2.8439894999999877,2.890548400000006,2.948542000000029,3.0050059999999927,3.069751999999987,3.147248800000013,3.250588000000013,3.4652552000000103,3.7364490000000115,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
77.4,79.4,78.365036,2491,1,2.0,20,0.5669199999999862,0.8462300000000085,0.9703800000000058,1.0675136000000094,1.1523850000000024,1.2319920000000082,1.2690772000000166,1.337645000000012,1.3928904999999916,1.4313299999999884,2.1272959999999728,2.853189999999998,2.9007189999999845,2.9367059999999903,2.985227999999994,3.031698399999996,3.1056700000000035,3.2478920000000016,3.3669370000000236,3.580195999999991,3.864605000000004,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
79.4,81.4,80.40508,2427,1,2.0,20,0.31204179999998816,0.7039677999999902,0.9561208000000252,1.088986799999977,1.188295800000006,1.264416999999976,1.337478920000009,1.3904864,1.4452120000000206,1.4894663999999922,2.1874600000000015,2.861438000000004,2.9145427600000104,2.9729835999999876,3.0187159999999738,3.083522000000005,3.175793500000001,3.2611436000000005,3.360050400000013,3.509555200000004,3.7568019999999973,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
81.4,83.4,82.399605,2367,1,2.0,20,0.10524919999999215,0.7238235999999677,0.9419783999999979,1.0966436000000233,1.2280250000000137,1.302051600000022,1.3524728000000203,1.3926068000000185,1.459064760000011,1.519201000000004,2.225359999999995,2.997358000000003,3.040896000000011,3.0855588000000234,3.169254699999985,3.2319089599999944,3.2841650000000078,3.392191200000018,3.5454066999999925,3.671485200000005,4.110367400000028,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
83.4,85.4,84.35274,2233,1,2.0,20,0.2441515999999956,0.7412929600000194,0.9709547999999887,1.118005799999994,1.222967999999966,1.294689600000013,1.3742744000000129,1.4376977600000158,1.4966971999999708,1.5300140000000226,2.2635600000000125,3.033605200000011,3.087063120000005,3.1278202400000095,3.165898399999993,3.2213680800000084,3.2978680000000025,3.3977520000000077,3.522835600000001,3.799270640000008,4.13598832,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
85.4,87.4,86.419727,2162,1,2.0,20,-0.42819434999997924,0.6360411999999936,0.8444828000000218,1.0414434399999863,1.1326727500000167,1.2903843000000126,1.3587747999999684,1.4194708799999938,1.4839717500000258,1.5366275000000258,2.3352550000000107,3.1524484999999927,3.2062577400000025,3.2513599199999694,3.3137628500000083,3.373961640000025,3.4654560000000108,3.560428799999997,3.6964573000000183,3.966098400000006,4.314849699999971,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
87.4,89.4,88.40385,2134,1,2.0,20,0.09677349999999371,0.6420990000000052,0.9150396400000131,1.118039279999989,1.2352030000000107,1.3404502999999919,1.4302377499999943,1.4965413999999806,1.5439989800000173,1.5948644999999757,2.349770000000021,3.0932367999999912,3.150123549999968,3.212250400000011,3.2794506499999843,3.3342067000000006,3.4511580000000093,3.566248880000003,3.6928123599999885,3.8537610000000226,4.269124479999973,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
89.4,91.4,90.429344,2251,1,2.0,20,0.2317469999999986,0.7452000000000112,0.9672325000000228,1.1203299999999956,1.28818500000002,1.371875000000017,1.440635499999992,1.4792599999999965,1.543092499999993,1.603644999999986,2.399250000000009,3.2215550000000235,3.2662799999999805,3.308410000000009,3.360974999999982,3.41852999999999,3.5018099999999848,3.650529999999989,3.7826499999999967,3.978790000000018,4.359469999999995,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
91.4,93.4,92.34184,2191,1,2.0,20,0.3895999999999745,0.7692039999999908,0.9948147999999748,1.1284735999999982,1.2698899999999966,1.395821599999988,1.4812631999999852,1.545125999999985,1.5929329999999424,1.6502900000000125,2.4189850000000064,3.2258799999999894,3.280766999999996,3.3151602,3.376931000000006,3.442548000000002,3.503772999999981,3.6517820000000096,3.7563977999999922,3.9704770000000136,4.268755799999954,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
93.4,95.4,94.37720300000001,2160,1,2.0,20,0.39712255000001806,0.7626079999999769,0.9829044999999904,1.151945600000002,1.3120805000000124,1.4190518000000085,1.5068566499999616,1.6154723999999892,1.6701159000000072,1.719750000000006,2.5123549999999994,3.2715798000000165,3.3133124000000005,3.353638799999984,3.4226086000000104,3.487598799999996,3.6251884999999877,3.7563703999999682,3.89884880000002,4.039336300000044,4.470514100000009,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
95.4,97.4,96.39165,1985,1,2.0,20,0.1527416000000005,0.680037680000018,0.9905039199999822,1.1477120000000043,1.2936389999999818,1.389213759999967,1.5003600000000035,1.5666235199999954,1.6226914000000203,1.6752960000000001,2.544279999999972,3.3717739999999883,3.422310000000035,3.471637520000004,3.518872000000015,3.577799199999995,3.6805839999999903,3.7800639999999928,3.9191691999999887,4.10130799999997,4.3849786400000035,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
97.4,99.4,98.38399,1881,1,2.0,20,0.6562010000000101,1.099260999999993,1.3079929999999904,1.464408000000023,1.5323800000000318,1.595789199999993,1.6511320000000125,1.7032275999999995,1.765478000000013,1.7944200000000023,2.5728399999999993,3.416374999999988,3.454942000000031,3.527888000000011,3.5923879999999975,3.6871659999999986,3.7795950000000573,3.895040000000014,4.055343999999995,4.142763999999989,4.562999999999969,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
99.4,101.4,100.4115475,2044,1,2.0,20,0.4746589000000037,0.968783360000015,1.1077367999999936,1.308261600000015,1.4505355000000022,1.5480555199999924,1.6362890000000019,1.7233447999999885,1.7952486699999826,1.8406485000000146,2.6439300000000046,3.4872860000000103,3.5231112999999787,3.5605043999999877,3.6247001999999777,3.6698640999999927,3.7714710000000204,3.8726291999999956,4.033655699999974,4.227338600000005,4.590736700000017,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
101.4,103.4,102.36515,1899,1,2.0,20,0.4200350000000057,0.9261387999999965,1.1633420000000003,1.3828491999999732,1.5198625999999777,1.6536216799999857,1.7179554000000292,1.7703957999999682,1.838049799999964,1.9022819999999911,2.718209999999999,3.6274627999999725,3.6942676999999855,3.7535901599999826,3.822326300000014,3.8577883200000067,3.9407690000000057,4.059706799999974,4.20702755999998,4.481510560000006,5.0196067999999645,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
103.4,105.4,104.43553800000001,1884,1,2.0,20,0.3689369999999966,0.9921567999999996,1.320921799999986,1.483651680000005,1.6063811000000008,1.683558700000002,1.7451085399999748,1.813718200000016,1.861031200000021,1.9074466000000172,2.7434099999999972,3.6926530000000284,3.7595449000000047,3.8128825600000136,3.8660128500000037,3.9759440799999917,4.054909999999991,4.123942800000024,4.276957499999997,4.471026700000041,4.904101800000006,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
105.4,107.4,106.40635,1742,1,2.0,20,0.47213220000000006,1.0445307999999813,1.2384674199999834,1.3347836000000028,1.4953780000000103,1.5821373999999848,1.6993554999999763,1.7490966000000208,1.813012849999989,1.880246599999994,2.815638000000014,3.755288999999991,3.8023368999999834,3.8778044000000036,3.9534900999999727,4.024966700000009,4.150987000000017,4.243463400000005,4.385350680000003,4.603464600000013,5.135023199999993,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
107.4,109.4,108.414902,1746,1,2.0,20,0.6979680000000072,1.0923275000000359,1.2574394999999918,1.404332000000008,1.5310124999999921,1.6918650000000155,1.7624148999999996,1.8125980000000113,1.8782529999999664,1.9344650000000172,2.889642500000022,3.861690000000003,3.926385300000009,3.9807240000000093,4.037363499999988,4.108970000000003,4.212937499999992,4.3059470000000095,4.429288999999991,4.569869599999973,4.873076699999983,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
109.4,111.4,110.42564,1730,1,2.0,20,0.7520938000000081,1.1359749000000199,1.3316718000000032,1.4992008000000032,1.6100664999999856,1.7206483999999858,1.7968246999999655,1.884885199999979,1.958733440000009,2.0211029999999894,2.9178650000000133,3.9336825999999827,3.9992281000000314,4.097010720000013,4.170774850000034,4.257059000000011,4.335224200000007,4.441604799999982,4.602365500000007,4.889882120000005,5.251961049999992,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
111.4,113.4,112.41184,1629,1,2.0,20,0.4309899200000348,1.010021440000041,1.3047288000000088,1.4683980000000088,1.6159919999999999,1.6970621999999793,1.7894148000000052,1.8599009600000012,1.9436559999999963,1.9965679999999992,2.9982800000000083,4.007773999999998,4.0686671999999975,4.141647600000011,4.244655359999992,4.351264199999987,4.47388559999999,4.611000799999979,4.802637600000005,4.96368079999995,5.33449080000001,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
113.4,115.4,114.40214499999999,1716,1,2.0,20,0.6576264999999745,1.0258405000000224,1.3339865000000102,1.4691639999999808,1.6553699999999836,1.7751040000000302,1.8768619999999807,1.9516000000000249,2.038040400000002,2.0865269999999896,3.0722999999999985,4.154710000000009,4.2314357499999975,4.297118000000035,4.396148500000019,4.480052599999993,4.563981250000012,4.720781999999996,4.864562500000003,5.178538000000032,5.605076499999985,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
115.4,117.4,116.4107055,1704,1,2.0,20,0.673335699999987,1.0188519999999832,1.2832254000000012,1.494232719999996,1.6065245000000339,1.744637399999953,1.856817100000015,1.9478463999999787,2.0122208999999724,2.0755639999999986,3.098007999999993,4.104221999999985,4.1586871000000105,4.217675600000006,4.279530899999989,4.362031999999989,4.458677000000001,4.588198000000026,4.763056700000005,5.0964713999999915,5.500749900000022,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
117.4,119.4,118.42426,1725,1,2.0,20,0.4469602399999639,0.9557747199999886,1.2841772000000002,1.4930031999999909,1.6427659999999862,1.7748368000000152,1.8916857999999865,1.9426112000000029,2.0253951999999966,2.1103000000000125,3.180679999999967,4.325540000000008,4.368846799999981,4.4358859999999956,4.524326800000004,4.580287999999975,4.714802,4.890604639999979,5.173576800000005,5.3504460000000025,5.650668799999974,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
119.4,121.4,120.381485,1567,1,2.0,20,0.4768950000000089,1.0273823999999956,1.300148080000009,1.4615353599999934,1.6106287999999909,1.7266991999999903,1.818815800000025,1.9164147999999812,1.9971959000000061,2.0885380000000056,3.250730000000047,4.388058399999981,4.429397799999947,4.517627600000032,4.633525400000005,4.728477440000005,4.831125800000016,4.887713999999961,5.058059880000002,5.387733599999993,5.803342639999998,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
121.4,123.4,122.374295,1624,1,2.0,20,0.6071389500000107,1.0359004400000331,1.3363636500000045,1.5379043999999868,1.6934663999999635,1.8071302000000065,1.8870864000000414,1.9635456000000004,2.056796399999991,2.1517049999999727,3.278787500000014,4.4668901999999635,4.5375081699999935,4.6374543999999425,4.730457650000009,4.841034200000027,4.979598599999999,5.098589600000036,5.355362700000023,5.640059560000023,6.186957980000004,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
123.4,125.4,124.42421999999999,1682,1,2.0,20,0.46075929999996545,1.1433465999999743,1.4876949999999753,1.7151005599999798,1.8336645000000273,1.9454681000000358,2.013025700000002,2.075548719999987,2.1795342900000265,2.235902400000005,3.3675720000000027,4.563360500000013,4.633835699999995,4.734275280000005,4.827913920000047,4.960977599999988,5.119543999999986,5.291563360000008,5.439944150000012,5.699623700000002,6.153077600000032,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
