分段ID,开始时间,结束时间,持续时长min,冻结风机数,重复风机功率之和MW,风机编号,状态码,冻结有功kW,非负冻结有功kW,冻结风速ms,重复值组合,原始开始时间,原始结束时间,原始持续长度min,原异常分钟数,修正后异常分钟数,异常分钟数变化量,原异常占比,修正后异常占比,异常占比变化量,原异常程度总和,修正后异常程度总和,异常程度变化量,异常程度下降率,原偏离程度总和,修正后偏离程度总和,偏离程度变化量,偏离程度下降率
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,1,8.0,1304.0,1304.0,7.89,"(8.0, 1304.0, 38.0, 7.89, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,2,8.0,1276.0,1276.0,7.14,"(8.0, 1276.0, -41.0, 7.14, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,3,8.0,1509.0,1509.0,6.55,"(8.0, 1509.0, -61.0, 6.55, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,4,8.0,1760.0,1760.0,7.41,"(8.0, 1760.0, -13.0, 7.41, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,5,8.0,1331.0,1331.0,6.81,"(8.0, 1331.0, -14.0, 6.81, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,6,8.0,1114.0,1114.0,6.86,"(8.0, 1114.0, 15.0, 6.86, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,7,11.0,1105.0,1105.0,6.55,"(11.0, 1105.0, -12.0, 6.55, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,8,8.0,1225.0,1225.0,7.08,"(8.0, 1225.0, -45.0, 7.08, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,9,8.0,1498.0,1498.0,6.67,"(8.0, 1498.0, -31.0, 6.67, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,10,11.0,1250.0,1250.0,6.98,"(11.0, 1250.0, 2.0, 6.98, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,11,11.0,1271.0,1271.0,7.72,"(11.0, 1271.0, -12.0, 7.72, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,12,11.0,722.0,722.0,6.01,"(11.0, 722.0, -43.0, 6.01, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,13,11.0,468.0,468.0,5.32,"(11.0, 468.0, 14.0, 5.32, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,14,11.0,542.0,542.0,4.87,"(11.0, 542.0, -38.0, 4.87, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,16,11.0,547.0,547.0,4.94,"(11.0, 547.0, 21.0, 4.94, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,17,11.0,808.0,808.0,5.89,"(11.0, 808.0, 73.0, 5.89, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,18,8.0,709.0,709.0,6.07,"(8.0, 709.0, 1.0, 6.07, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,19,11.0,1036.0,1036.0,6.15,"(11.0, 1036.0, -122.0, 6.15, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,22,8.0,988.0,988.0,5.89,"(8.0, 988.0, 3.0, 5.89, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,23,8.0,1130.0,1130.0,7.19,"(8.0, 1130.0, -10.0, 7.19, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,24,11.0,963.0,963.0,6.37,"(11.0, 963.0, -21.0, 6.37, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,25,8.0,686.0,686.0,5.31,"(8.0, 686.0, 19.0, 5.31, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,27,11.0,801.0,801.0,6.05,"(11.0, 801.0, 12.0, 6.05, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,28,11.0,439.0,439.0,4.56,"(11.0, 439.0, 26.0, 4.56, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,29,8.0,286.0,286.0,4.54,"(8.0, 286.0, -89.0, 4.54, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,31,11.0,368.0,368.0,4.35,"(11.0, 368.0, -72.0, 4.35, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,32,11.0,621.0,621.0,5.29,"(11.0, 621.0, -51.0, 5.29, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,33,11.0,508.0,508.0,5.44,"(11.0, 508.0, -196.0, 5.44, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,34,11.0,405.0,405.0,4.93,"(11.0, 405.0, -74.0, 4.93, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,35,11.0,510.0,510.0,5.06,"(11.0, 510.0, -26.0, 5.06, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,36,11.0,1476.0,1476.0,7.53,"(11.0, 1476.0, -33.0, 7.53, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,37,11.0,1491.0,1491.0,8.19,"(11.0, 1491.0, -94.0, 8.19, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,39,8.0,828.0,828.0,5.99,"(8.0, 828.0, -2.0, 5.99, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,40,11.0,508.0,508.0,5.1,"(11.0, 508.0, -19.0, 5.1, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,42,8.0,1250.0,1250.0,7.21,"(8.0, 1250.0, 8.0, 7.21, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,43,11.0,352.0,352.0,4.02,"(11.0, 352.0, -14.0, 4.02, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,44,8.0,1018.0,1018.0,7.18,"(8.0, 1018.0, 5.0, 7.18, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,46,11.0,381.0,381.0,4.29,"(11.0, 381.0, -81.0, 4.29, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,47,8.0,405.0,405.0,4.92,"(8.0, 405.0, -50.0, 4.92, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,48,11.0,521.0,521.0,4.87,"(11.0, 521.0, -39.0, 4.87, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,49,11.0,366.0,366.0,4.47,"(11.0, 366.0, -18.0, 4.47, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,50,11.0,412.0,412.0,4.45,"(11.0, 412.0, -63.0, 4.45, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,51,8.0,364.0,364.0,5.05,"(8.0, 364.0, -73.0, 5.05, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,52,8.0,231.0,231.0,3.88,"(8.0, 231.0, -77.0, 3.88, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,53,8.0,270.0,270.0,4.01,"(8.0, 270.0, -76.0, 4.01, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,54,8.0,300.0,300.0,3.83,"(8.0, 300.0, -81.0, 3.83, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,55,8.0,456.0,456.0,4.79,"(8.0, 456.0, -66.0, 4.79, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,56,8.0,261.0,261.0,3.86,"(8.0, 261.0, -76.0, 3.86, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,57,8.0,436.0,436.0,5.37,"(8.0, 436.0, -52.0, 5.37, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,58,8.0,365.0,365.0,4.51,"(8.0, 365.0, -79.0, 4.51, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,59,8.0,727.0,727.0,5.53,"(8.0, 727.0, -20.0, 5.53, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,60,8.0,855.0,855.0,6.08,"(8.0, 855.0, 19.0, 6.08, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,61,8.0,831.0,831.0,5.53,"(8.0, 831.0, -4.0, 5.53, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,62,8.0,716.0,716.0,6.08,"(8.0, 716.0, -67.0, 6.08, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,63,8.0,687.0,687.0,5.54,"(8.0, 687.0, -18.0, 5.54, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,64,8.0,453.0,453.0,4.98,"(8.0, 453.0, -109.0, 4.98, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,65,8.0,506.0,506.0,4.77,"(8.0, 506.0, -113.0, 4.77, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,66,8.0,781.0,781.0,5.5,"(8.0, 781.0, -16.0, 5.5, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,67,8.0,504.0,504.0,5.46,"(8.0, 504.0, -55.0, 5.46, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,68,8.0,494.0,494.0,5.61,"(8.0, 494.0, 0.0, 5.61, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,69,8.0,736.0,736.0,5.81,"(8.0, 736.0, -25.0, 5.81, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,70,8.0,991.0,991.0,6.53,"(8.0, 991.0, -41.0, 6.53, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,71,8.0,786.0,786.0,6.12,"(8.0, 786.0, 0.0, 6.12, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,72,8.0,918.0,918.0,6.41,"(8.0, 918.0, -21.0, 6.41, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,74,8.0,680.0,680.0,5.49,"(8.0, 680.0, -33.0, 5.49, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,75,8.0,458.0,458.0,5.07,"(8.0, 458.0, -18.0, 5.07, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,76,8.0,877.0,877.0,6.7,"(8.0, 877.0, -10.0, 6.7, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,77,8.0,893.0,893.0,6.03,"(8.0, 893.0, -32.0, 6.03, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,78,8.0,825.0,825.0,5.57,"(8.0, 825.0, -18.0, 5.57, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,79,8.0,862.0,862.0,6.69,"(8.0, 862.0, -19.0, 6.69, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,81,8.0,1024.0,1024.0,6.22,"(8.0, 1024.0, -42.0, 6.22, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,82,8.0,759.0,759.0,5.42,"(8.0, 759.0, 4.0, 5.42, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,83,8.0,341.0,341.0,4.03,"(8.0, 341.0, -65.0, 4.03, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,84,8.0,357.0,357.0,4.33,"(8.0, 357.0, -75.0, 4.33, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,85,8.0,501.0,501.0,4.5,"(8.0, 501.0, -58.0, 4.5, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,86,8.0,283.0,283.0,4.43,"(8.0, 283.0, -75.0, 4.43, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,87,8.0,557.0,557.0,4.87,"(8.0, 557.0, -8.0, 4.87, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,88,8.0,541.0,541.0,5.93,"(8.0, 541.0, -51.0, 5.93, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,89,8.0,401.0,401.0,4.86,"(8.0, 401.0, -110.0, 4.86, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,90,8.0,420.0,420.0,4.71,"(8.0, 420.0, -79.0, 4.71, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
2,2023-09-28 09:15:00,2023-09-28 09:19:00,5,89,65.433,91,8.0,462.0,462.0,5.57,"(8.0, 462.0, -71.0, 5.57, 0.0)",2023-09-28 09:15:00,2023-09-28 09:19:00,5,5,5,0,1.0,1.0,0.0,0.0,6511.8004,6511.8004,,1.69703,6511.8004,6510.10337,-3836.174093
