场站,阈值,分段类别,最终处理方式,最终处理细分类型,分段数,分段占比,覆盖分钟数,覆盖分钟占比,纳入统计分钟数,纳入统计分钟占比,原异常分钟数,修正后异常分钟数,异常分钟数净变化量（修正后-原）,有效异常分钟数改善量,原异常程度总和,修正后异常程度总和,异常程度净变化量（修正后-原）,有效异常程度改善量,有效异常程度改善率,原偏离程度总和,修正后偏离程度总和,偏离程度净变化量（修正后-原）,有效偏离程度改善量,有效偏离程度改善率,总分段数,总覆盖分钟数,总纳入统计分钟数,总原异常分钟数,总修正后异常分钟数,总原异常程度,总修正后异常程度,总原偏离程度,总修正后偏离程度
JMZSFD,0.4,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.4,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,90,0.4,393482.0,0.8745793603165077,387209.0,0.872884622754437,32546.0,32546.0,0.0,0.0,7154.924837000001,7154.924837000001,0.0,0.0,0.0,76480.56481899999,76480.56481899999,0.0,0.0,0.0,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.4,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,1,0.0044444444444444444,113.0,0.0002511613433797871,113.0,0.0002547357173290171,56.0,56.0,0.0,0.0,397.930095,397.930095,0.0,0.0,0.0,446.683376,446.683376,0.0,0.0,0.0,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,70,0.3111111111111111,14929.0,0.03318219199395435,14919.0,0.033631877582580585,507.0,1193.0,686.0,0.0,225.10709000000003,355864.13603199995,355639.02894199995,0.0,0.0,788.53799,356653.13300000003,355864.59501000005,0.0,0.0,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,12,0.05333333333333334,40591.0,0.09022026627547731,40576.0,0.09147041120656813,33627.0,3638.0,-29989.0,29990.0,33222.673686,987.4612929999998,-32235.212393,32237.647066999998,0.9703507722373623,53302.72547599999,7857.108416000001,-45445.61705999999,45445.61706,0.8525946216476731,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,52,0.2311111111111111,795.0,0.0017670200706808028,780.0,0.0017583527390852508,673.0,710.0,37.0,0.0,3941.3806039999995,1187886.9486229997,1183945.5680189996,0.0,0.0,4215.294566,1188028.1493950002,1183812.854829,0.0,0.0,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,91,0.40444444444444444,393595.0,0.8748305216598875,387322.0,0.873139358471766,32602.0,32602.0,0.0,0.0,7552.854932000001,7552.854932000001,0.0,0.0,0.0,76927.24819500001,76927.24819500001,0.0,0.0,0.0,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
JMZSFD,0.5,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,225,449910.0,443597.0,67409.0,38143.0,44942.016312,1552291.4008799999,135233.806227,1629465.639006
