场站,阈值,修正作用情况,对应最终处理方式,分段数,分段占比,覆盖分钟数,覆盖分钟占比,纳入统计分钟数,原异常分钟数,修正后异常分钟数,异常分钟数净变化量（修正后-原）,有效异常分钟数改善量,原异常程度总和,修正后异常程度总和,异常程度净变化量（修正后-原）,有效异常程度改善量,有效异常程度改善率,原偏离程度总和,修正后偏离程度总和,偏离程度净变化量（修正后-原）,有效偏离程度改善量,有效偏离程度改善率,重复正功率>0总分段数,重复正功率>0总覆盖分钟数,重复正功率>0总纳入统计分钟数,重复正功率>0总原异常分钟数,重复正功率>0总修正后异常分钟数,重复正功率>0总原异常程度,重复正功率>0总修正后异常程度,重复正功率>0总原偏离程度,重复正功率>0总修正后偏离程度
JMZSFD,0.23,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,14,0.1044776119402985,792.0,0.014063748557222765,792.0,68.0,70.0,2.0,0.0,9.420257999999999,10.329075,0.9088170000000009,0.0,0.0,130.853107,135.33705900000007,4.483952000000073,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.23,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,4,0.029850746268656716,3896.0,0.06918227825623724,3896.0,1836.0,931.0,-905.0,0.0,2393.670376,391.831947,-2001.838429,0.0,0.0,4589.089292000001,1092.232252,-3496.857040000001,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.23,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.23,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,61,0.4552238805970149,1921.0,0.03411169315457693,1906.0,1072.0,1539.0,467.0,0.0,4102.479007,1521119.9116849997,1517017.4326779996,0.0,0.0,4733.695865000001,1521748.6424450004,1517014.9465800005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,13,0.09701492537313433,401.0,0.0071206605700079905,401.0,30.0,284.0,254.0,0.0,4.457747,22571.880375999997,22567.422628999997,0.0,0.0,83.87727499999998,22742.86581,22658.988535,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,15,0.11194029850746269,809.0,0.014365621947971233,809.0,72.0,74.0,2.0,0.0,10.147994,11.056891,0.9088969999999996,0.0,0.0,136.77908499999998,141.26333800000003,4.484253000000052,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.24,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,60,0.44776119402985076,1904.0,0.033809819763828464,1889.0,1068.0,1535.0,467.0,0.0,4101.751271,1521119.1838689998,1517017.432598,0.0,0.0,4727.7698869999995,1521742.716166,1517014.946279,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,13,0.09701492537313433,401.0,0.0071206605700079905,401.0,30.0,284.0,254.0,0.0,4.457747,22571.880375999997,22567.422628999997,0.0,0.0,83.87727499999998,22742.86581,22658.988535,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,15,0.11194029850746269,809.0,0.014365621947971233,809.0,72.0,74.0,2.0,0.0,10.147994,11.056891,0.9088969999999996,0.0,0.0,136.77908499999998,141.26333800000003,4.484253000000052,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.25,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,60,0.44776119402985076,1904.0,0.033809819763828464,1889.0,1068.0,1535.0,467.0,0.0,4101.751271,1521119.1838689998,1517017.432598,0.0,0.0,4727.7698869999995,1521742.716166,1517014.946279,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,15,0.11194029850746269,409.0,0.007262718636242564,409.0,32.0,292.0,260.0,0.0,4.946375000000001,22612.112379,22607.166004,0.0,0.0,86.22143799999998,22786.626471,22700.405033,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,16,0.11940298507462686,813.0,0.01443665098108852,813.0,73.0,75.0,2.0,0.0,46.542094,47.597477,1.055382999999999,0.0,0.0,173.750427,178.23468,4.484252999999995,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.26,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,57,0.4253731343283582,1892.0,0.0335967326644766,1877.0,1065.0,1526.0,461.0,0.0,4064.868543,1521042.41128,1516977.542737,0.0,0.0,4688.454382,1521661.984163,1516973.529781,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,15,0.11194029850746269,409.0,0.007262718636242564,409.0,32.0,292.0,260.0,0.0,4.946375000000001,22612.112379,22607.166004,0.0,0.0,86.22143799999998,22786.626471,22700.405033,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,16,0.11940298507462686,813.0,0.01443665098108852,813.0,73.0,75.0,2.0,0.0,46.542094,47.597477,1.055382999999999,0.0,0.0,173.750427,178.23468,4.484252999999995,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.27,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,57,0.4253731343283582,1892.0,0.0335967326644766,1877.0,1065.0,1526.0,461.0,0.0,4064.868543,1521042.41128,1516977.542737,0.0,0.0,4688.454382,1521661.984163,1516973.529781,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,15,0.11194029850746269,409.0,0.007262718636242564,409.0,32.0,292.0,260.0,0.0,4.946375000000001,22612.112379,22607.166004,0.0,0.0,86.22143799999998,22786.626471,22700.405033,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,16,0.11940298507462686,813.0,0.01443665098108852,813.0,73.0,75.0,2.0,0.0,46.542094,47.597477,1.055382999999999,0.0,0.0,173.750427,178.23468,4.484252999999995,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.28,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,57,0.4253731343283582,1892.0,0.0335967326644766,1877.0,1065.0,1526.0,461.0,0.0,4064.868543,1521042.41128,1516977.542737,0.0,0.0,4688.454382,1521661.984163,1516973.529781,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,15,0.11194029850746269,409.0,0.007262718636242564,409.0,32.0,292.0,260.0,0.0,4.946375000000001,22612.112379,22607.166004,0.0,0.0,86.22143799999998,22786.626471,22700.405033,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,16,0.11940298507462686,813.0,0.01443665098108852,813.0,73.0,75.0,2.0,0.0,46.542094,47.597477,1.055382999999999,0.0,0.0,173.750427,178.23468,4.484252999999995,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.29,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,57,0.4253731343283582,1892.0,0.0335967326644766,1877.0,1065.0,1526.0,461.0,0.0,4064.868543,1521042.41128,1516977.542737,0.0,0.0,4688.454382,1521661.984163,1516973.529781,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,15,0.11194029850746269,409.0,0.007262718636242564,409.0,32.0,292.0,260.0,0.0,4.946375000000001,22612.112379,22607.166004,0.0,0.0,86.22143799999998,22786.626471,22700.405033,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,16,0.11940298507462686,813.0,0.01443665098108852,813.0,73.0,75.0,2.0,0.0,46.542094,47.597477,1.055382999999999,0.0,0.0,173.750427,178.23468,4.484252999999995,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.3,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,57,0.4253731343283582,1892.0,0.0335967326644766,1877.0,1065.0,1526.0,461.0,0.0,4064.868543,1521042.41128,1516977.542737,0.0,0.0,4688.454382,1521661.984163,1516973.529781,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,20,0.14925373134328357,1384.0,0.024576045458581195,1384.0,372.0,1018.0,646.0,0.0,164.754175,264150.68532000005,263985.93114500004,0.0,0.0,547.12725,264755.51079499995,264208.38354499993,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况2：修正前异常，修正后正常，修正后保留,修正后保留,6,0.04477611940298507,39744.0,0.7057444730533605,39729.0,33584.0,3596.0,-29988.0,29988.0,33211.360528,976.713961,-32234.646566999996,32234.646567,0.9705909681063338,53158.070025999994,7717.456315000001,-45440.61371099999,45440.61371099999,0.8548206074595007,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,5,0.03731343283582089,835.0,0.014827310663233596,835.0,37.0,37.0,0.0,1.0,6.994886,9.364804,2.3699179999999993,0.06475599999999981,0.009257620495887969,135.476662,134.077145,-1.399517000000003,1.3995170000000003,0.010330317999715703,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,32,0.23880597014925373,12600.0,0.22374145431945308,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,16,0.11940298507462686,813.0,0.01443665098108852,813.0,73.0,75.0,2.0,0.0,46.542094,47.597477,1.055382999999999,0.0,0.0,173.750427,178.23468,4.484252999999995,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,3,0.022388059701492536,22.0,0.0003906596821450768,22.0,16.0,15.0,-1.0,0.0,54.448954,50.346047,-4.102907000000002,0.0,0.0,64.585097,60.012037,-4.573060000000005,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
JMZSFD,0.4,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,52,0.3880597014925373,917.0,0.016283405842137975,902.0,725.0,800.0,75.0,0.0,3905.060743,1279503.8383389998,1275598.7775959999,0.0,0.0,4227.54857,1279693.0998390003,1275465.5512690002,0.0,0.0,134,56315.0,56275.0,34807.0,5541.0,37389.16138,1544738.5459479997,58306.55803199999,1552538.390811
