region,bin_source,sigma_switch_threshold,P_left,P_right,P_med,sigma_local,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
high,high_lookup,9.4,84.0,86.0,84.992966,0.42300188105614983,1895,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,86.0,88.0,86.978715,0.4379925976049395,1972,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,88.0,90.0,88.971176,0.42739899311883456,1829,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,90.0,92.0,90.97545,0.44886279995097667,1765,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,92.0,94.0,92.955536,0.4593172678592749,1707,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,94.0,96.0,94.98602,0.45380752016183884,1781,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,96.0,98.0,97.04088,0.4702481722054198,1758,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,98.0,100.0,98.983183,0.4891309840891548,1848,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,100.0,102.0,101.009475,0.47581016984768604,1760,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,102.0,104.0,102.961105,0.47574588893294273,1713,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,104.0,106.0,105.01785,0.4994776760173991,1657,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,106.0,108.0,107.01239,0.5179796546448077,1579,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,108.0,110.0,108.94154,0.5079574038258562,1542,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,110.0,112.0,110.967525,0.5402224337117046,1586,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,112.0,114.0,113.01679,0.4979689996737154,1436,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,114.0,116.0,115.00723,0.5411276204026368,1407,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,116.0,118.0,116.99618,0.5551772388942909,1441,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,118.0,120.0,118.999985,0.5827182708483574,1453,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,120.0,122.0,121.02112,0.5804993410416178,1505,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,122.0,124.0,123.03212,0.5828589732829912,1545,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,124.0,126.0,124.98734999999999,0.5728224446287178,1558,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,126.0,128.0,127.00571,0.5986627679277647,1531,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,128.0,130.0,128.96286,0.6306397312302581,1479,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,130.0,132.0,130.97872,0.6178045404567896,1400,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,132.0,134.0,132.98187,0.6618530607079877,1343,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,134.0,136.0,134.98637,0.6762532327751831,1304,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,136.0,138.0,136.99095,0.6614888990027442,1382,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,138.0,140.0,139.01448,0.6854252550484068,1391,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,140.0,142.0,141.04666,0.7044052658860962,1378,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,142.0,144.0,143.014,0.7124684416346572,1425,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,144.0,146.0,144.997705,0.6919312609814466,1346,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,146.0,148.0,147.00745,0.7134526822914181,1372,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,148.0,150.0,148.96376,0.7694502474120979,1303,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,150.0,152.0,150.95862499999998,0.7842556218692565,1242,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,152.0,154.0,152.985275,0.7376705123575925,1114,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,154.0,156.0,155.00525,0.809196522657057,1107,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,156.0,158.0,156.99329,0.8223958494637463,1162,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,158.0,160.0,158.950265,0.8028918931464382,1070,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,160.0,162.0,160.98577999999998,0.8822884361852632,1074,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,162.0,164.0,162.98597,0.8535233097390864,1232,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,164.0,166.0,164.97748,0.8441067942586085,1191,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,166.0,168.0,166.95069999999998,0.8465315231015388,1070,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,168.0,170.0,169.016935,0.8849231590491005,1070,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,170.0,172.0,170.93585,0.8974491269855158,1163,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,172.0,174.0,172.984475,0.9284677310932149,1112,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,174.0,176.0,174.99982,0.9414786707329439,1105,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,176.0,178.0,176.98709,0.9271703021570701,1077,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,178.0,180.0,178.94869,0.9706531653422367,1038,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,180.0,182.0,180.97656,0.9892530896899923,1017,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,182.0,184.0,182.94596,1.0459178791243537,970,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,184.0,186.0,185.02866,1.0743094977693302,965,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,186.0,188.0,186.97452,0.9928075869817073,947,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,188.0,190.0,189.02938999999998,1.0984866554469086,892,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,190.0,192.0,191.031095,1.0541460065319332,970,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,192.0,194.0,193.04636,1.1098466934108515,975,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,194.0,196.0,195.01790499999998,1.0935454265698528,984,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,196.0,198.0,196.99045,1.0669317067450015,961,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,198.0,200.0,198.97168499999998,1.1223701626194804,936,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,200.0,202.0,201.05500999999998,1.2186339788444485,996,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,202.0,204.0,203.00671,1.233306257191718,905,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,204.0,206.0,204.96424000000002,1.2414108326257742,884,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,206.0,208.0,207.0401,1.1682517145619928,903,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,208.0,210.0,209.031125,1.184567593583957,890,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,210.0,212.0,211.07883,1.267303243568558,911,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,212.0,214.0,212.980245,1.3088108327435255,918,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,214.0,216.0,214.954955,1.3302039386308577,866,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,216.0,218.0,217.0146,1.3073372977476199,860,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,218.0,220.0,219.04642,1.416305172261102,812,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,220.0,222.0,220.93243,1.436524273385611,821,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,222.0,224.0,222.99516,1.3281283403357802,835,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,224.0,226.0,224.99864,1.3969632280801076,778,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,226.0,228.0,226.99547,1.36274238401666,792,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,228.0,230.0,228.89917,1.3667732365643523,793,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,230.0,232.0,230.971925,1.4435057171283836,756,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,232.0,234.0,232.99147,1.4601609109073739,764,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,234.0,236.0,235.0358,1.4586203047332185,777,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,236.0,238.0,237.10097,1.517732072508328,751,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,238.0,240.0,239.026,1.5814265788255621,750,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,240.0,242.0,241.02518,1.43626913534898,847,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,242.0,244.0,242.95499999999998,1.5555343095177194,784,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,244.0,246.0,245.046295,1.4512984121536405,760,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,246.0,248.0,246.99991,1.6080729709990003,778,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,248.0,250.0,249.04443,1.5904901972833414,719,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,250.0,252.0,250.8606,1.5628523704740103,753,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,252.0,254.0,253.02493,1.556761840911055,721,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,254.0,256.0,254.96964,1.6066921381599963,667,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,256.0,258.0,257.06156999999996,1.5983028554949568,728,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,258.0,260.0,258.9979,1.6486931041040318,699,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,260.0,262.0,261.01056,1.672931908278464,703,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,262.0,264.0,263.01121,1.6310829220008922,734,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,264.0,266.0,265.02664500000003,1.701111533353825,754,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,266.0,268.0,266.970215,1.573526848317652,740,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,268.0,270.0,269.07434,1.6734552716906805,703,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,270.0,272.0,270.9878,1.5977565546411836,787,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,272.0,274.0,272.97192,1.756944117863852,775,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,274.0,276.0,274.98276,1.7646854109631074,735,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,276.0,278.0,276.99277,1.70403256318929,715,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,278.0,280.0,279.01093,1.778670334289996,745,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,280.0,282.0,281.0241,1.7801640475284002,701,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,282.0,284.0,282.99258499999996,1.727894955668052,678,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,284.0,286.0,284.960135,1.7266342330709625,710,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,286.0,288.0,286.988695,1.7961770998248285,774,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,288.0,290.0,289.03418,1.6292641045048322,705,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,290.0,292.0,290.953,1.7018968823392857,717,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,292.0,294.0,293.0641,1.8123721484522402,723,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,294.0,296.0,294.995895,1.7243522800821065,756,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,296.0,298.0,297.0196,1.908991478012756,685,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,298.0,300.0,299.04987,1.9796299042765217,687,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,300.0,302.0,301.0147,1.8829954100936404,725,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,302.0,304.0,302.950655,1.8877409951035504,724,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,304.0,306.0,304.97775,1.8266605460999776,757,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,306.0,308.0,306.98026,1.7418985538154492,761,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,308.0,310.0,308.9971,1.8430178869671303,791,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,310.0,312.0,310.999515,1.8506431492416326,734,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,312.0,314.0,313.054815,1.8739778395340998,830,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,314.0,316.0,314.958825,1.8320497818443044,814,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,316.0,318.0,316.996765,1.7504265001572725,680,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,318.0,320.0,319.03918,1.6616113691850691,768,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,320.0,322.0,320.9886,1.7348876922678313,799,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,322.0,324.0,323.07578,1.7712621786164846,809,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,324.0,326.0,324.97137,1.6500076509907375,831,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,326.0,328.0,327.01054,1.6903304905893435,892,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,328.0,330.0,329.064775,1.6582621586181259,978,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,330.0,332.0,330.98834,1.7236879553692632,959,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,332.0,334.0,332.98087,1.6192810146388408,1099,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,334.0,336.0,335.030215,1.603814254009191,1104,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,336.0,338.0,337.05271,1.6713026791395604,1092,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,338.0,340.0,339.1858,1.2821100104959477,1557,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,340.0,342.0,341.01172,1.4686280012162576,1333,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,342.0,344.0,343.16653,1.1111544120714774,1855,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,344.0,346.0,345.26605,1.010514154080732,1847,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
